stem_id	kms_Alphabet	kms_page	kms_entry_no	stem_form	stem_homonymID	stem_DE	stem_EN	stem_IDN	stem_formVarian	stem_variant_DE	stem_variant_EN	stem_variant_IDN	stem_dialectVariant	stem_etymological_form	stem_etym_form_German	stem_etymological_language_donor	stem_source_form	stem_source_form_homonymID	stem_remark_DE	stem_remark_EN	stem_remark_IDN	stem_crossref_DE	stem_crossref_EN	stem_crossref_IDN	example_id	example_form	ex_DE	ex_EN	ex_IDN	example_variant	ex_variant_DE	ex_variant_EN	ex_variant_IDN	example_dialect_variant	example_etymological_form	example_etymological_language_donor	example_loanword_form	example_loanword_language_donor	example_source_form	example_source_form_homonymID	ex_remark_DE	ex_remark_EN	ex_remark_IDN	ex_crossref_DE	ex_crossref_EN	ex_crossref_IDN	ex_concept	ex_variant_concept	ex_remark_concept	ex_crossref_concept	stem_loan_form	stem_loan_lang
15_1684079738	k	180	6	kúinã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684079738_4	epakuinã́hõ	(noun) zu Vertrauende	the one to be trusted	orang yang dapat dipercaya	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684079738	k	180	6	kúinã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684079738_5	kipakúinãnãˀã	etwas gestehen (?) ; etwas für bare Münze nehmen , ernst nehmen , glauben , vertrauen	to confess something (?) ; to take something at face value , to take seriously , to believe , to trust.	mengakui sesuatu (?) ; menerima sesuatu begitu saja , menganggap serius , percaya , mempercayai.	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684079738	k	180	6	kúinã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684079738_6	epahakuinãnãˀã	Glaube , Vertrauen	Faith , trust	Keyakinan , kepercayaan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684658557	k	180	7	kúinãnãˀã	NA	wirklich, wahr, tatsächlich, ernstlich (Krankheiten), strikt; sehr; ganz; leiblich (Kind)	really , true , actually , seriously (diseases) , strictly ; very ; quite ; bodily (child)	nyata, benar, aktual, serius (penyakit), ketat; sangat; utuh; jasmani (anak)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	§ 30c ; 131z8: ; 133z18:	NA	NA	15_1684658557_0	kaˀuˀua kúinãnãˀã	sehr schön	very beautiful	sangat indah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	§ 30.9	§ 30.9	§ 30.9	NA	NA	NA	NA	NA	NA
15_1684111473	k	181	1	kũkã	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684111473_0	ekũkã	Stamm des noch grünenden Baumes , Hilfszählwort für Bäume ; Flurbalken ; Rücken , Rückgrat	trunk of the still green tree , auxiliary counting word for trees ; field beam ; back , backbone	batang pohon yang masih hijau , kata bantu penghitungan untuk pohon ; balok lapangan ; punggung , tulang punggung	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	in § 34 nicht genannt	not mentioned in § 34	tidak disebutkan dalam § 34	NA	NA	NA	NA	NA	NA
15_1684111473	k	181	1	kũkã	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684111473_1	ikũkã	hinter	behind	di belakang	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	§ 26b	§ 26b	§ 26b	NA	NA	NA	NA	NA	NA
15_1684111473	k	181	1	kũkã	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684111473_2	ekuo kaha:iˀi ekũkã	ein (1) Baum	one (1) tree	satu (1) pohon	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684111473	k	181	1	kũkã	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684111473_3	ekũkã uae	Schienbein , Wade	shin , calf	tulang kering , betis	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684111473	k	181	1	kũkã	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684111473_4	ekũkã uˀa:iyo	Fischgräte	Fishbone	Tulang ikan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684111473	k	181	1	kũkã	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684111473_5	ekũkã upakamãĩ	Messerrücken	back of a knife	bagian belakang pisau	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684112349	k	181	2	kũkã	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684112349_0	kaˀakũkã	dauerhaft , fest , stark	durable , firm , strong	tahan lama , tegas , kuat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684112349	k	181	2	kũkã	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684112349_1	eaˀakũkã	Festigkeit usw	strength etc	kekuatan dll	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684112349	k	181	2	kũkã	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684112349_2	kipakũkã	('stärken' =) an Kindesstatt annehmen , adoptieren	('strengthen' =) to adopt , to adopt as a child	('menguatkan' =) mengadopsi , mengadopsi sebagai anak	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684112349	k	181	2	kũkã	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684112349_3	hö pakũkã	adoptierte	adopted	diadopsi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684112349	k	181	2	kũkã	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684112349_4	ˀua kipakũkã epae eˀana	ich adoptiere jenes Kind	I adopt that child	Saya mengadopsi anak itu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684112349	k	181	2	kũkã	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684112349_5	epae eˀana kidipakũkã	jenes Kind wird adoptiert (von Stiefvater oder -mutter)	that child is adopted (by stepfather or stepmother)	anak tersebut diadopsi (oleh ayah atau ibu tiri)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684112349	k	181	2	kũkã	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684112349_6	edipakũkã	(noun) an Kindesstatt Angenommene , Adoptierte	the (person) adopted	(orang) yang diadopsi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684112807	k	181	3	kuku	1	NA	NA	NA	NA	NA	NA	NA	NA	TukTuk 'klopfen?'	NA	PMP (Proto-Malayo-Polynesian)	NA	NA	Sim totuˀ	Sim totuˀ	Sim totuˀ	NA	NA	NA	15_1684112807_0	kikuku	schmieden	to forge	menempa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684112807	k	181	3	kuku	1	NA	NA	NA	NA	NA	NA	NA	NA	TukTuk 'klopfen?'	NA	PMP (Proto-Malayo-Polynesian)	NA	NA	Sim totuˀ	Sim totuˀ	Sim totuˀ	NA	NA	NA	15_1684112807_1	ˀua kikuku edobu	ich schmiede das Eisen	I forge the iron	Saya menempa besi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684112807	k	181	3	kuku	1	NA	NA	NA	NA	NA	NA	NA	NA	TukTuk 'klopfen?'	NA	PMP (Proto-Malayo-Polynesian)	NA	NA	Sim totuˀ	Sim totuˀ	Sim totuˀ	NA	NA	NA	15_1684112807_2	epakuku	eiserner Hammer	iron hammer	palu besi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684112807	k	181	3	kuku	1	NA	NA	NA	NA	NA	NA	NA	NA	TukTuk 'klopfen?'	NA	PMP (Proto-Malayo-Polynesian)	NA	NA	Sim totuˀ	Sim totuˀ	Sim totuˀ	NA	NA	NA	15_1684112807_3	kikukuˀui	ein Instrument schlagen , spielen	to strike an instrument , to play	memukul alat musik , bermain	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684112807	k	181	3	kuku	1	NA	NA	NA	NA	NA	NA	NA	NA	TukTuk 'klopfen?'	NA	PMP (Proto-Malayo-Polynesian)	NA	NA	Sim totuˀ	Sim totuˀ	Sim totuˀ	NA	NA	NA	15_1684112807_4	kadukúˀui upahũmẽ	das Holzxylophon schlagen	hit the wooden xylophone	memukul gambang kayu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684113497	k	181	4	kuku	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684113497_0	kikuku	(Blitz) niederfahren auf etwas , einschlagen , treffen	(Lightning) to strike something , strike , hit	(Petir) menyambar sesuatu , menyambar , memukul	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684113497	k	181	4	kuku	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684113497_1	edaha:uhu kikuku epoo	der Blitz traf die Kokospalme	lightning struck the coconut tree	petir menyambar pohon kelapa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684113497	k	181	4	kuku	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684113497_2	eadukua udaha:uhu	der Niederfahrensort des Blitzes , die Stelle , wo der Blitz einschlug	the place where the lightning struck	tempat di mana petir menyambar	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684113497	k	181	4	kuku	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684113497_3	earukua uakau	die Zeit des Einschlagens der Türfüllung	the time the door panel is knocked in	waktu panel pintu diketuk	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	127z18-20 ; 139z29f	127z18-20 ; 139z29f	127z18-20 ; 139z29f	NA	NA	NA	NA	NA	NA
15_1684113639	k	181	5	kuku	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684113639_0	kipakuku	begehren	to desire	keinginan , hasrat	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684113639	k	181	5	kuku	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684113639_1	keabaˀa ipakuku	er begehrt nicht	he does not desire	dia tidak menginginkan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	106z9	106z9	106z9	NA	NA	NA	NA	NA	NA
15_1684202379	k	182	1	kũkũ	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684202379_0	kipakũkũ	versprechen , verabreden	promise , agree	janji , setuju	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684202379	k	182	1	kũkũ	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684202379_1	kipakũkṹãˀã	etwas vereinbaren , versprechen , sich über etwas einig sein	agree on something , promise , agree on something	menyetujui sesuatu , berjanji , menyetujui sesuatu	kipahakũkṹãˀã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684202379	k	182	1	kũkũ	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684202379_2	edipakũkṹãˀã	(noun) Versprochene	the (thing) promised	(hal) yang dijanjikan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684202379	k	182	1	kũkũ	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684202379_3	epahakũkṹãˀã	Versprechen , Vereinbarung	Promise , agreement	Janji , perjanjian	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684202922	k	182	2	kũkũ	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684202922_0	kipakũkũ hii	übereinstimmen mit , gleichermaßen sein wie	agree with , be equal to	setuju dengan , sama dengan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	s kũkũũ	see kũkũũ	lihat kũkũũ	NA	NA	NA	NA	NA	NA
15_1684202922	k	182	2	kũkũ	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684202922_1	kipakũkṹãˀã	gleichmäßig sein	to be equal	menjadi sama	kapakũkṹãˀã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684202922	k	182	2	kũkũ	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684202922_2	epakukúˀui	das Übereinstimmen	the agreeing/agreement	persetujuan/kesepakatan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Oǃ	Oǃ	Oǃ	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684204179	k	182	3	kũkũ	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684204179_0	pakũkũ hii	gegenüber von etwas	opposite something	berlawanan dengan sesuatu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684204179	k	182	3	kũkũ	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684204179_1	kipakũkũ hii	Kurs nehmen auf	to set a course for	menentukan arah bagi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684204179	k	182	3	kũkũ	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684204179_2	ˀua kipakũkũ iˀiõõmũ	ich befinde mich dir gegenüber	I am opposite you	Aku berlawanan denganmu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684204179	k	182	3	kũkũ	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684204179_3	kipakũkṹãˀã	lossteuern auf , sich begeben nach	to steer off towards , to go towards	menghindar ke arah , menuju ke arah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684204179	k	182	3	kũkũ	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684204179_4	kikũkṹˀũĩ	Kurs nehmen auf etwas	to set course for something	menentukan arah untuk sesuatu	kakũkṹˀũĩ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684204179	k	182	3	kũkũ	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684204179_6	edohəao kipakũkũ hii ekẽpũ	das Boot nimmt Kurs auf die Insel	the boat sets course for the island	perahu menuju pulau	edohəao kipakũkũ ikẽpũ ; edohoao kakũkṹˀũĩ ekẽpũ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684204179	k	182	3	kũkũ	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684204179_7	epakũkṹãhã	Kursnehmensort (Zielort?)	place of taking course (destination?)	tempat rute (destinasi?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	vgl yanũkũ edopo 'die Sonne steht hoch'	cf. yanũkũ edopo 'the sun is high'	bdk. yanũkũ edopo 'matahari sudah tinggi'	NA	NA	NA	temporal ; CHECK THIS	NA	NA
15_1684206106	k	182	4	kũkũũ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	kũkũ; ũkũũ ?	2	NA	NA	NA	NA	NA	NA	15_1684206106_0	kikũkũũ	symbolisieren , nachahmen , imitieren	symbolise , imitate , imitate	melambangkan , meniru , meniru	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684206106	k	182	4	kũkũũ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	kũkũ; ũkũũ ?	2	NA	NA	NA	NA	NA	NA	15_1684206106_1	kamũkũkũũ	er ahmt etwas nach	he imitates something	dia meniru sesuatu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684206106	k	182	4	kũkũũ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	kũkũ; ũkũũ ?	2	NA	NA	NA	NA	NA	NA	15_1684206106_2	kakũkũũ	geschnitzte Menschen figuren , Ebenbilder	carved human figures , likenesses	sosok manusia yang diukir , patung	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	Pl von eũkũũ	Plural of eũkũũ	Bentuk jamak dari eũkũũ	vgl ekũmaakũũ 'Dämon'	cf. ekũmaakũũ 'Demon'	bdk. ekũmaakũũ 'setan'	NA	NA	NA	CHECK THIS	NA	NA
15_1684206106	k	182	4	kũkũũ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	kũkũ; ũkũũ ?	2	NA	NA	NA	NA	NA	NA	15_1684206106_3	kũkũhũũ	als ob	as if	seolah-olah	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684206461	k	182	5	kukúaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684206461_0	kipakukúaˀa	etwas wissen , kennen	know something , know	tahu sesuatu , tahu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684206461	k	182	5	kukúaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684206461_1	hoo pakukúaˀa	kennt , weiß bereits	knows , already knows	tahu , sudah tahu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684206461	k	182	5	kukúaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684206461_2	edixoo pakukuaˀa	außer acht gelassen (ǃ)	disregarded (ǃ)	diabaikan (ǃ)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	105z10	105z10	105z10	NA	NA	NA	NA	NA	NA
15_1684207272	k	182	6	kukuˀaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	kuˀáˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684206625	k	182	7	kũkũhũũ	NA	als ob	as if	seolah-olah	NA	NA	NA	NA	NA	NA	NA	NA	kũkũũ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684207154	k	182	8	kukunaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	kũkũ ?	1	NA	NA	NA	NA	NA	NA	15_1684207154_0	ipakukunaˀa hii	ein jeder von ihnen tut etwas mit	each of them does/contributes something	masing-masing melakukan/menyumbangkan sesuatu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48z16	48z16	48z16	NA	NA	NA	NA	NA	NA
15_1684273982	k	183	1	kukuo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684273982_0	kipakukuo	unter etwas fallen , unterliegen , etwas umstehen	to fall under something , be subject to something , stand around something	jatuh di bawah sesuatu , tunduk pada sesuatu , berdiri di sekitar sesuatu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684274193	k	183	2	kukuˀo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684274193_0	kikukuˀo	seufzen , trübsinnig , sorgenvoll sein	sigh , be gloomy , be worried	menghela napas , murung , khawatir	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684274193	k	183	2	kukuˀo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684274193_1	eakukúˀo	Seufzen , Mühe , Sorge	the sighing , trouble , worry	desahan , masalah , kekhawatiran	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684274325	k	183	3	kũkũˀũ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	15_1684274325_0	kikũkũˀũ	tanzen (durch Bewegen des Oberkörpers)	to dance (by moving the upper part of the body)	menari (dengan menggerakkan bagian atas tubuh)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684274767	k	183	4	kukuˀudi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	kuˀudi; ˀudi ?	NA	NA	NA	NA	NA	NA	NA	15_1684274767_0	kipakukuˀudi ekṹˀũĩ	die Stirn ist runzelig	the forehead is wrinkled	dahi berkerut	kipa·dudu·ˀúdi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684274767	k	183	4	kukuˀudi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	kuˀudi; ˀudi ?	NA	NA	NA	NA	NA	NA	NA	15_1684274767_1	ˀua kipakukuˀudíaˀa ekṹˀũĩ	ich runzele die Stirn	I frown	Aku mengerutkan kening	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684275111	k	183	5	kukuˀui	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	kuku	1	NA	NA	NA	NA	NA	NA	15_1684275111_0	kikukuˀui	ein Instrument schlagen , spielen	to strike , play an instrument	menyerang , memainkan alat musik	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684275111	k	183	5	kukuˀui	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	kuku	1	NA	NA	NA	NA	NA	NA	15_1684275111_1	kadukúˀui upahũmẽ	das Holzxylophon schlagen	to strike the wooden xylophone	memukul gambang kayu	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
15_1684275271	k	183	6	kukúˀui	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	kũkũ	2	NA	NA	NA	NA	NA	NA	15_1684275271_0	epakukúˀui	das Übereinstimmen	the agreeing/agreement	persetujuan/kesepakatan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
