stem_id	kms_Alphabet	kms_page	kms_entry_no	stem_form	stem_homonymID	stem_DE	stem_EN	stem_IDN	stem_formVarian	stem_variant_DE	stem_variant_EN	stem_variant_IDN	stem_dialectVariant	stem_etymological_form	stem_etym_form_German	stem_etymological_language_donor	stem_loanword_form	stem_loanword_language_donor	stem_source_form	stem_source_form_homonymID	stem_remark_DE	stem_remark_EN	stem_remark_IDN	stem_crossref_DE	stem_crossref_EN	stem_crossref_IDN
19_1683781496	k	169	10	ekopi	1	Bruchstück	Fragment	Fragmen	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	Sim təpi[x]	Sim təpi[x]	Sim təpi[x]	NA	NA	NA
19_1683781623	k	169	11	kopi	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1683782455	k	169	12	kõpĩ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1683782567	k	170	1	kopiˀi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s kokopiˀi, hopiˀi	see kokopiˀi , hopiˀi	lihat kokopiˀi, hopiˀi
19_1683782707	k	170	2	ekopipi	NA	Nachkommenschaft	Offspring	Keturunan	ekofifi	NA	NA	NA	ekofifi (DIA)	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	IIIz231	NA	NA
19_1683782742	k	170	3	ekopita	NA	kleiner stechender Fisch	Small stinging fish	Ikan kecil yang menyengat	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1683783190	k	170	4	kõpõ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	vgl edopo (Oǃ) 'Erde'	compare edopo (Oǃ) 'Earth'	bandingkan edopo (Oǃ) 'bumi'
19_1683783373	k	170	5	ekopodía:u	NA	grüner Papagei	green parrot	burung beo hijau	ekoparía:u	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	G4	NA	NA
19_1683783602	k	170	6	ekoporiˀío	NA	das Mark	marrow	sumsum	ekoropiˀío	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1683783886	k	170	7	kõpũ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1683784381	k	170	8	kore	NA	NA	NA	NA	kode, kole:	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684103997	k	171	1	ekorea	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684104134	k	171	2	ekorea	2	Ranke der Colocasia-Pflanze	Tendril of the Colocasia plant	Sulur tanaman Colocasia	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	VIIIz13	NA	NA
19_1684104184	k	171	3	ekoréa:o	NA	Vogelart	Bird species	Spesies burung	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684104433	k	171	4	korei	NA	NA	NA	NA	kolei	NA	NA	NA	kolei (DIA)	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684104597	k	171	5	koréi	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684104706	k	171	6	koreka	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kore	NA	NA	NA	NA	NA	NA	NA
19_1684104789	k	171	7	koro	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s koroa, koroi	see koroa , koroi	lihat koroa , koroi
19_1684104942	k	171	8	koroa	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684105141	k	171	9	koroa	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684105777	k	171	10	ekoroha:iya	NA	Schatten	Shadow	Bayangan	ekarohaiya	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684105946	k	171	11	koroi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	koro	NA	NA	NA	NA	NA	NA	NA
19_1684106198	k	172	1	ekoroko ukaˀa	NA	Zahnfleisch	Gums	Gusi	ekõmũkaˀa	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684106426	k	172	2	koroˀo:i	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	koˀo[d]i	NA	NA	NA	NA	NA	NA	NA
19_1684106600	k	172	3	ekoropiˀío	NA	das Mark	marrow	sumsum	ekoporiˀío	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684106897	k	172	4	kou	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684107379	k	172	5	ekoyo	NA	Hausschwein	domestic pig	babi domestik	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	in K40 noch Wildschwein	in K40 still wild boar	di K40 masih babi hutan	Xz37	NA	NA
19_1684107618	k	172	6	kua	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684108637	k	172	7	kua	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s kuˀa¹ ; kũˀũã, koˀa¹	see kuˀa¹ ; kũˀũã , koˀa¹	lihat kuˀa¹ ; kũˀũã , koˀa¹
19_1684108723	k	173	1	kua	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684293297	k	173	2	kũã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684294139	k	173	3	kuˀa	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s  kua² ; kṹˀũã²	see  kua² ; kṹˀũã²	lihat kua² ; kṹˀũã²
19_1684294379	k	173	4	kuˀa	NA	NA	NA	NA	kúˀua	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684322604	k	173	5	kuˀa	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s kuˀaˀa	see kuˀaˀa	lihat kuˀaˀa
19_1684322910	k	173	6	kũˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684323102	k	173	7	kúaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684323235	k	173	8	kṹãˀã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	kṹãˀã > ekṹãˀakũ̀ãˀã	kṹãˀã > ekṹãˀakũ̀ãˀã	kṹãˀã > ekṹãˀakũ̀ãˀã	NA	NA	NA
19_1684323684	k	173	9	kuˀáˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kuˀa³?	NA	NA	NA	NA	NA	NA	NA
19_1684358990	k	174	1	kuˀaˀa:o	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684359116	k	174	2	ekṹãˀaˀkũ̀ãˀã	NA	Kern	core	inti	ekõˀõkãˀã	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684359201	k	174	3	ekuˀábo	NA	Speer	spear	tombak	ekuˀuabo	NA	NA	NA	ekuˀuabo (arch)	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684359238	k	174	4	kuadi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kua²	NA	NA	NA	NA	NA	NA	NA
19_1684359328	k	174	5	ekúaha	NA	NA	NA	NA	ekaukahaha	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kua²	NA	NA	NA	NA	NA	NA	NA
19_1684359405	k	174	6	ekũˀãhã	NA	das Floß	the raft	rakit	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684359561	k	174	7	kuaha:i	NA	NA	NA	NA	kuahai	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684359725	k	174	8	ekuahá:iyo	NA	Fingerkoralle	Finger coral	Karang jari	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	ML Karang Jari	ML Karang Jari	ML Karang Jari	NA	NA	NA
19_1684359857	k	174	9	kuˀaha:iyo	NA	Medizinmann	Medicine man	Tukang obat	ekaˀaha:iyo	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kuˀa	3	NA	NA	NA	NA	NA	NA
19_1684360083	k	174	10	kuahi	NA	NA	NA	NA	kuahai, kəahi	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684360424	k	174	11	kúai	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
19_1684360695	k	174	12	kuái	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683512155	k	175	1	kuˀái	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683512365	k	175	2	kuanĩ	NA	Herr	master	master	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683513237	k	175	3	kuanõ	NA	wann? - für die Vergangenheit	When? - for the past	Kapan? - untuk masa lalu	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 29d	NA	NA
15_1683513907	k	175	4	kuapi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kua	2?	NA	NA	NA	NA	NA	NA
15_1683514040	k	175	5	Kubaˀeara	NA	Männername	Male name	Nama laki-laki	NA	NA	NA	NA	NA	NA	NA	NA	Array	Array	NA	NA	NA	NA	NA	NA	NA	NA
15_1683514255	k	175	6	kubei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kei; kai	NA	NA	NA	NA	§ 16.4	NA	NA
15_1683514384	k	175	7	kubia	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kia	3	NA	NA	NA	§ 16.4	NA	NA
15_1683514621	k	175	8	kubihía:i	NA	halber Klafter	half a fathom	setengah depa	NA	NA	NA	NA	NA	NA	NA	NA	Array	Array	NA	NA	NA	NA	NA	NA	NA	NA
15_1683514732	k	175	9	kubiodi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kiodi	NA	NA	NA	NA	§ 16.4	NA	NA
15_1683514988	k	175	10	kubode	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kode	NA	NA	NA	NA	§ 16.4	NA	NA
15_1683515089	k	175	11	kuboi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	koi	NA	NA	NA	NA	§ 16.4	NA	NA
15_1683515356	k	175	12	kuboko	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	koko	2	NA	NA	NA	NA	NA	NA
15_1683515453	k	175	13	kuboˀo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	koˀo	NA	NA	NA	NA	§ 16.4	NA	NA
15_1683515545	k	175	14	kubore	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kore	NA	NA	NA	NA	§ 16.4	NA	NA
15_1683515614	k	175	15	kubua	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kua	2	NA	NA	NA	§ 16.4	NA	NA
15_1683515953	k	175	16	kudai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	əda; uda 'leben'	NA	NA	NA	NA	NA	NA	NA
15_1683517713	k	175	17	kude i-	NA	von ... her (Ortsangabe); als (beim Komparativ)	from...(location) ; as (with the comparative)	dari...(lokasi); seperti (dalam konstruksi perbandingan)	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 26a	§ 26a	§ 26a
15_1683624474	k	176	1	kudədəka	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683625283	k	176	2	kudi	NA	NA	NA	NA	pəhai	NA	NA	NA	(arch) pəhai	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683625496	k	176	3	ekudio	NA	Urwald	jungle	hutan	ekurio	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683625974	k	176	4	kudíoho:i	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683626445	k	176	5	ekudo	NA	Pferd	Horse	Kuda	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683627055	k	176	6	ekudodo	1	Körper; Stamm, Stengel	Body ; Trunk , stem	Tubuh; Batang, batang	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	BAR dodo	BAR dodo	BAR dodo	NA	NA	NA
15_1683630208	k	176	7	ekudodo	2	der, die Reiche	the rich (person m/f)	orang kaya (orang m/f)	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683685567	k	176	8	kudodo	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683685687	k	177	1	ekudoˀəada	NA	Segelboot	Sailboat	Perahu layar	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683688289	k	177	2	kudu	1	NA	NA	NA	NA	NA	NA	NA	NA	suluq 'Fackel'	NA	11	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683689268	k	177	3	kudu	2	NA	NA	NA	kuru	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683689571	k	177	4	ekudu	3	Landzunge	tongue of land	lidah tanah	ekuru	NA	NA	NA	NA	quzuŋ ˀ	NA	11	NULL	NULL	NA	NA	BAR tobu	BAR tobu	BAR tobu	NA	NA	NA
15_1683689710	k	177	5	kudúhua	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kudu	1	NA	NA	NA	NA	NA	NA
15_1683689874	k	177	6	kue	1	nicht, nein	not , no	tidak, tidak	kua³	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683690094	k	177	7	ekue	2	Wald	Forest	Hutan	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	vgl ekuo ; ekudio	compare ekuo ; ekudio	bandingkan ekuo; ekudio
15_1683690547	k	177	8	kuei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683690720	k	177	9	ekuha	1	Seeschildkröte	tortoise	kura-kura	ekəh[ə]a	NA	NA	NA	NA	kura ?	NA	11	NULL	NULL	NA	NA	NA	NA	NA	G48	NA	NA
15_1683691250	k	177	10	kuha	2	NA	NA	NA	NA	NA	NA	NA	NA	suja	NA	11	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683691580	k	177	11	kũhã	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683691830	k	177	12	kũhã	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1684076030	k	177	13	kuhai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683772655	k	178	1	kuhe	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683773067	k	178	2	kuhẽẽ	NA	NA	NA	NA	uhẽĩ?	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683775624	k	178	3	kuhedi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kedi?	NA	NA	NA	NA	NA	NA	NA
15_1683775753	k	178	4	kuhei	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kuhai?	NA	NA	NA	NA	NA	NA	NA
15_1683775918	k	178	5	kuhi	1	NA	NA	NA	kəahi	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	vgl kuah[a]i	compare kuah[a]i	bandingkan kuah[a]i
15_1683776338	k	178	6	kuhi	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683777635	k	179	1	kuhoi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683777855	k	179	2	ekúhua	NA	Fußangel	anklet	gelang kaki	NA	NA	NA	NA	NA	suja	NA	11	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683778606	k	179	3	eũkṹhũã	NA	Fußangel	anklet	gelang kaki	eũkũhã ; ekúhua	NA	NA	NA	NA	suja	NA	11	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1683778662	k	179	4	kuhuai	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kuhai	NA	NA	NA	NA	NA	NA	NA
15_1683779411	k	179	5	kũhũĩ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1684078106	k	179	6	kui	NA	NA	NA	NA	NA	NA	NA	NA	NA	duRi 'Dorn'	NA	11	NULL	NULL	NA	NA	susuk·i 'durchbohren?'	susuk·i 'pierce?'	susuk-i 'menusuk'?	NA	NA	NA
15_1684078335	k	180	1	kuˀi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1684078434	k	180	2	Kuiˀa:iyo	NA	Männername	Male name	Nama laki-laki	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	Vz29	NA	NA
15_1684078577	k	180	3	kũĩxãˀã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1684658052	k	180	4	ekuˀiˀiau	NA	geschnitzter Vogelkopf am Bootssteven	carved bird's head on the stem of the boat	ukiran kepala burung di batang perahu	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	54z15-17 Laut MOD befanden sich die Vogelköpfe am Bug und die Wimpel (eupurúhui) am Heck. Von meinen Gewährsleuten wurde dies jedoch verneint; XIIz13-15 Der Steven war mit einem aus Holz geschnitzten Vogel, der einen fliegenden Reiher (eakõmãˀã:õ) darstellen sollte, geschmück. Er war Symbol der Schnelligkeit. H88:307 ... zijn de sampans versierd ... aan den achtersteven met de èkoekjou, een houten vogel met oogen var paarlemoer ...	54z15-17 According to MOD , the bird heads were at the bow and the pennants (<form><w xml:lang=""eno"">eupurúhui</w></form>) at the stern. However , this was denied by my informants ; XIIz13-15 The stem was adorned with a carved wooden bird meant to represent a heron in flight (<form><w xml:lang=""eno"">eakõmãˀã:õ</w></form>). He was a symbol of speed. ; H88:307 ... are the sampans decorated ... at the stern with the <form><w xml:lang=""eno"">èkoekjou</w></form> , a wooden bird with eyes of mother-of-pearl ... (BB 'Steven' is the German word for the upward extension of the keel at the front or at the back of the boat. I believe the corresponding English term is 'stem')	54z15-17 According to MOD , the bird heads were at the bow and the pennants (<form><w xml:lang=""eno"">eupurúhui</w></form>) at the stern. However , this was denied by my informants ; XIIz13-15 The stem was adorned with a carved wooden bird meant to represent a heron in flight (<form><w xml:lang=""eno"">eakõmãˀã:õ</w></form>). He was a symbol of speed. ; H88:307 ... are the sampans decorated ... at the stern with the <form><w xml:lang=""eno"">èkoekjou</w></form> , a wooden bird with eyes of mother-of-pearl ... (BB 'Steven' is the German word for the upward extension of the keel at the front or at the back of the boat. I believe the corresponding English term is 'stem')	49z18: = emõnõĩ ; MOD 209 ecuia elohá, fig.36 auf S.210 ; Abb Marschall 1982:31	49z18: = emõnõĩ ; MOD 209 ecuia elohá , fig.36 on p.210 ; Figure Marschall 1982:31	49z18: = emõnõĩ ; MOD 209 ecuia elohá , Gambar 36 di halaman 210 ; Gambar Marschall 1982: 31
15_1684078768	k	180	5	ekuikui	NA	Vogelart	Bird species	Spesies burung	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	ML burung djaktoeng	ML burung djaktoeng	ML burung djaktoeng	H88 : 277 koewie koewie	H88 : 277 koewie koewie	H88 : 277 koewie koewie
15_1684079738	k	180	6	kúinã	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1684658557	k	180	7	kúinãnãˀã	NA	wirklich, wahr, tatsächlich, ernstlich (Krankheiten), strikt; sehr; ganz; leiblich (Kind)	really , true , actually , seriously (diseases) , strictly ; very ; quite ; bodily (child)	nyata, benar, aktual, serius (penyakit), ketat; sangat; utuh; jasmani (anak)	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	§ 30c ; 131z8: ; 133z18:	NA	NA
15_1684111473	k	181	1	kũkã	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1684112349	k	181	2	kũkã	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1684112807	k	181	3	kuku	1	NA	NA	NA	NA	NA	NA	NA	NA	TukTuk 'klopfen?'	NA	11	NULL	NULL	NA	NA	Sim totuˀ	Sim totuˀ	Sim totuˀ	NA	NA	NA
15_1684113497	k	181	4	kuku	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1684113639	k	181	5	kuku	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1684202379	k	182	1	kũkũ	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1684202922	k	182	2	kũkũ	2 (=1?)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1684204179	k	182	3	kũkũ	3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1684206106	k	182	4	kũkũũ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kũkũ; ũkũũ ?	2	NA	NA	NA	NA	NA	NA
15_1684206461	k	182	5	kukúaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1684207272	k	182	6	kukuˀaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kuˀáˀa	NA	NA	NA	NA	NA	NA	NA
15_1684206625	k	182	7	kũkũhũũ	NA	als ob	as if	seolah-olah	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kũkũũ	NA	NA	NA	NA	NA	NA	NA
15_1684207154	k	182	8	kukunaˀa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kũkũ ?	1	NA	NA	NA	NA	NA	NA
15_1684273982	k	183	1	kukuo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1684274193	k	183	2	kukuˀo	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1684274325	k	183	3	kũkũˀũ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	NA	NA	NA
15_1684274767	k	183	4	kukuˀudi	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kuˀudi; ˀudi ?	NA	NA	NA	NA	NA	NA	NA
15_1684275111	k	183	5	kukuˀui	1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kuku	1	NA	NA	NA	NA	NA	NA
15_1684275271	k	183	6	kukúˀui	2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kũkũ	2	NA	NA	NA	NA	NA	NA
15_1684275594	k	183	7	kũkṹˀũĩ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	kũkũ	3	NA	NA	NA	NA	NA	NA
15_1684275869	k	183	8	ekukuˀuíˀo uˀa:iyo	NA	Fischschwanz	Fish tail	Ekor ikan	NA	NA	NA	NA	NA	NA	NA	NA	NULL	NULL	NA	NA	NA	NA	NA	s eiˀo	see eiˀo	lihat eiˀo
