ID,stem_id,kms_Alphabet,kms_page,kms_entry_no,stem_form,stem_form_comm_untokenised,stem_homonymID,stem_DE,stem_EN,stem_IDN,stem_formVarian,stem_formVarian_untokenised,stem_formVarian_tokenised,stem_variant_DE,stem_variant_EN,stem_variant_IDN,stem_dialectVariant,stem_etymological_form,stem_etym_form_German,stem_etymological_language_donor,stem_loanword_form,stem_loanword_language_donor,stem_source_form,stem_source_form_homonymID,stem_remark_DE,stem_remark_EN,stem_remark_IDN,stem_crossref_DE,stem_crossref_EN,stem_crossref_IDN,stem_form_comm_tokenised
1826,10_1683773149,k,157,4,kobu,kobu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o b u
1827,10_1683773886,k,157,5,kode,kode,NA,NA,NA,NA,kore,kore,k o r e,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,vgl POC nsola,compare POC nsola,bandingkan POC nsola,k o d e
1828,10_1683773971,k,157,6,ekodekode uaparaa,ekodekode uaparaa,NA,Vorderseite des Oberschenkels,Front of the thigh,Bagian depan paha,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,G68,NA,NA,e k o d e k o d e # u a p a r a a
1829,10_1683775703,k,157,7,kodi,kodi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,"s kedi, kuhedi","see kedi , kuhedi","lihat kedi , kuhedi",k o d i
1830,10_1683775900,k,157,8,kadío,kadío,NA,überschatten,overshadow,membayangi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,s kudío·o:i ; G43,see kudío·o:i ; G43,lihat kudío-o:i ; G43,k a d í o
1831,10_1683776956,k,157,9,kodo,kodo,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,tələn,NA,11,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o d o
1832,10_1683777395,k,158,1,kodo,kodo,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o d o
1833,10_1683777480,k,158,2,ekodoko,ekodoko,NA,spanischer Pfeffer,Spanish pepper,Lada Spanyol,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,Heyne 53/1862 koro-koro 'Piper nigrum',Heyne 53/1862 koro-koro 'black pepper',Heyne 53/1862 koro-koro 'lada hitam',e k o d o k o
1834,10_1683777605,k,158,3,kodu,kodu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,təlu,NA,10,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o d u
1835,10_1683777741,k,158,4,kõˀẽ,kõ'ẽ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k õ ' ẽ
1836,10_1683778683,k,158,5,ekoˀeˀe,eko'e'e,NA,"Teufel, Dämon(in), Gespenst; Fremdling","devil , demon (m/f) , ghost ; stranger","iblis , setan (laki-laki / perempuan) , hantu ; orang asing",etoˀeˀ,eto'e',e t o ' e ',NA,NA,NA,etoˀeˀ (DIA),NA,NA,NA,NULL,NULL,NA,NA,"MOD:128 Ecoè essi chiamano questi spiriti e per l'Enganese quel vocabolo vale come forestiere; i Cinesi, i Bughis, i Malesi, io, tutti eravamo ecoè. ...","MOD:128 <form><w xml:lang=""eno"">Ecoè</w></form> they call these spirits and for the Enganese that word means foreigner ; the Chinese , the Bughis , the Malays , I , we all were <form><w xml:lang=""eno"">ecoè</w></form>. ...","MOD:128 <form>w xml:lang=""eno"">Ecoè</w></form> mereka menyebutnya roh-roh ini dan bagi orang Inggris, kata tersebut berarti orang asing; orang Cina, orang Bughis, orang Melayu, saya, kita semua adalah <form>w xml:lang=""eno"">ecoè</w></form>...",S auch K75:105-122,see also K75:105-122,lihat juga K75:105-122,e k o ' e ' e
1837,10_1683778804,k,158,6,koéhe,koehe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o e h e
1838,10_1684025477,k,158,7,ekoˀepãnũ,eko'epãnũ,NA,Vogelart,Bird species,Spesies burung,ekuˀupãnũ,eku'upãnũ,e k u ' u p ã n ũ,NA,NA,NA,NA,epãnũ 'Nase?',NA,NA,NULL,NULL,NA,NA,ML dundun,ML dundun,ML dundun,"H88:309 het eiland Kaoefanoe (Pulau Merbau) .. heeft zijn naam te danken aan de vele Kaoefanoes, die aldaar worden aangetroffen.",H88:309 the island of Kaufanoe (Pulau Merbau) .. owes its name to the many Kaufanoes that are found there.,H88:309 Pulau Kaufanoe (Pulau Merbau) ... namanya berasal dari banyaknya Kaufanoe yang ditemukan di sana.,e k o ' e p ã n ũ
1839,10_1684025596,k,158,8,ekofifi,ekofifi,NA,Nachkommen(schaft),offspring,keturunan,ekopipi,ekopipi,e k o p i p i,NA,NA,NA,ekopipi (DIA),NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,IIIz31,NA,NA,e k o f i f i
1840,10_1684029426,k,158,9,kõhã,kõhã,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k õ h ã
1841,10_1684029605,k,158,10,kohe,kohe,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o h e
1842,10_1684204920,k,158,11,kohe,kohe,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o h e
1843,10_1684205147,k,159,1,kohéa,kohea,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o h e a
1844,10_1684206125,k,159,2,ekohéaˀa,ekohea'a,NA,"Hütte, Windschirm","hut , windshield","gubuk, kaca depan",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,"MOD 209,211 un ampio capuccio fatto di una stuoia i foglie di pandanus cucite una all'altra. .. questo valido parapioggia consciuto col nome di cohia ..)","MOD:209,211 a large hood made of a mat and pandanus leaves sewn together. .. this valid rain cover known as <form><w xml:lang=""eno"">cohia</w></form> ..","MOD:209.211 tudung besar yang terbuat dari tikar dan daun pandan yang dijahit menjadi satu. ... penutup hujan yang masih berlaku ini dikenal dengan nama <form>w xml:lang=""eno"">cohia</w></form> ...","H16 kohèaq 'hut', èkohèaq 'zich met bladeren, inz. van den pandanus, beschutten tegen den regen ; regenscherm.'","H16 kohèaq 'hut' , èkohèaq 'herself with leaves , int. of the pandanus , shelter from the rain ; rain cover.'","H16 kohèaq 'gubuk' , èkohèaq 'dirinya sendiri dengan daun-daun, int. dari pandan, tempat berlindung dari hujan, penutup hujan'",e k o h e a ' a
1845,10_1684206269,k,159,3,koheda,koheda,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o h e d a
1846,10_1684207132,k,159,4,ekohéka,ekoheka,NA,Fischart,Fish species,Spesies ikan,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,G28,NA,NA,e k o h e k a
1847,10_1684208544,k,159,5,kõhõ,kõhõ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k õ h õ
1848,10_1684208788,k,159,6,kohoo,kohoo,NA,"schlürfen, saugen","slurp , suck","menghirup, menghisap",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,s kohoi,see kohoi,lihat kohoi,k o h o o
1849,10_1684209771,k,159,7,kohodi,kohodi,NA,NA,NA,NA,kokodi,kokodi,k o k o d i,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,vgl doho,compare doho,bandingkan doho,k o h o d i
1850,10_1684209825,k,160,1,kohoe,kohoe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,kohe,NA,NA,NA,NA,NA,NA,NA,k o h o e
1851,10_1684210176,k,160,2,koho:i,koho:i,1,NA,NA,NA,kohoo,kohoo,k o h o o,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o h o:i
1852,10_1684210250,k,160,3,ekóho:i,ekóho:i,2,"Berg, Hügel","Mountain , hill","Gunung, bukit",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e k ó h o:i
1853,10_1684210646,k,160,4,kõhõ[ˀ]ĩ,kõhõ[']ĩ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,s kuhoi,see kuhoi,lihat kuhoi,k õ h õ [ ' ] ĩ
1854,10_1684211112,k,160,5,kohopái,kohopái,NA,NA,NA,NA,hopai,hopai,h o p a i,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o h o p á i
1855,10_1684216575,k,160,6,ekõhõpĩõ,ekõhõpĩõ,NA,Enkel,grandchild,cucu,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e k õ h õ p ĩ õ
1856,10_1684234186,k,160,7,koi,koi,1,(herum)gehen,to walk (around),berjalan (berkeliling),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,s kokoi,see kokoi,lihat kokoi,k o i
1857,10_1684234902,k,160,8,koi,koi,2,"öffne, laß losǃ","Open , let goǃ (sg)","Buka, lepaskanǃ (bentuk tunggal)",abakoi,abakoi,a b a k o i,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,vgl kikõmõĩ[ñ]ãˀã,compare kikõmõĩ[ñ]ãˀã,bandingkan kikõmõĩ[ñ]ãˀã,k o i
1858,10_1684235054,k,160,9,koi,koi,3,NA,NA,NA,ˀekoi,'ekoi,' e k o i,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o i
1859,10_1684235366,k,161,1,koi,koi,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o i
1860,10_1684235502,k,161,2,ekoi,ekoi,5,Knolle(nfrucht),tuber(fruit),umbi (buah),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,ML ubi,ML ubi,ML ubi,NA,NA,NA,e k o i
1861,10_1684235787,k,161,3,ekõˀĩãõ,ekõ'ĩãõ,NA,Baumart,Tree species,Spesies pohon,ekõˀĩñãũ,ekõ'ĩñãũ,e k õ ' ĩ ñ ã ũ,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,ML baguk,ML baguk,ML baguk,"DEC 1671 kokja ; Heyne 7/47 ekokjaoe, ekoknjaoe 'Gnetum Gnemon L. ; XIz33f Fischnetze wurden aus dem Bast des baguk-Baumes angefertigt ; XIIz6 Frauen nähten mit Fäden aus baguk-Bast","DEC 1671 kokya ; Heyne 7/47 ekokjaoe , ekoknjaoe 'Gnetum Gnemon L.' ; XIz33f Fishing nets were made from the bast of the baguk tree ; XIIz6 women sewed with threads of baguk raffia","DEC 1671 kokya; Heyne 7/47 ekokjaoe, ekoknjaoe 'Gnetum Gnemon L.'; XIz33f Jaring ikan dibuat dari kulit pohon baguk; XIIz6 perempuan menjahit dengan benang rafia baguk",e k õ ' ĩ ã õ
1862,10_1684235859,k,161,4,ekõˀĩãũ,ekõ'ĩãũ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,s eodi ukõˀĩãũ,see eodi ukõˀĩãũ,lihat eodi ukõˀĩãũ,e k õ ' ĩ ã ũ
1863,10_1684236047,k,161,5,ekõˀĩñãũ,ekõ'ĩñãũ,NA,Baumart,Tree species,Spesies pohon,ekõˀĩãõ,ekõ'ĩãõ,e k õ ' ĩ ã õ,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,"ML baguk, Gnetum Gnemon L","ML baguk, Gnetum Gnemon L","ML baguk, Gnetum Gnemon L",35z27f,NA,NA,e k õ ' ĩ ñ ã ũ
1864,10_1684236203,k,161,6,koka,koka,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o k a
1865,10_1684236591,k,161,7,kokiˀi,koki'i,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o k i ' i
1866,10_1684236954,k,161,8,koko,koko,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,susu,NA,10,NULL,NULL,NA,NA,Sim totuˀ,Sim totuˀ,Sim totuˀ,NA,NA,NA,k o k o
1867,10_1684237070,k,161,9,koko,koko,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o k o
1868,10_1684237178,k,161,10,koko,koko,3,schlageǃ,beatǃ (sg),pukul! (bentuk tunggal),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,G8,NA,NA,k o k o
1869,10_1684290713,k,162,1,koko,koko,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o k o
1870,10_1684290796,k,162,2,kokóa,kokóa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o k ó a
1871,10_1684293429,k,162,2,kokomĩmĩ,kokomĩmĩ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o k o m ĩ m ĩ
1872,10_1684290988,k,162,3,kokodio,kokodio,NA,schwitzen,to sweat,berkeringat,kohodi,kohodi,k o h o d i,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o k o d i o
1873,10_1684291251,k,162,4,kokoéhe,kokoehe,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,koéhe,NA,NA,NA,NA,NA,NA,NA,k o k o e h e
1874,10_1684291605,k,162,5,kokóho:i,kokóho:i,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,kokoi,NA,NA,NA,NA,NA,NA,NA,k o k ó h o:i
1875,10_1684291678,k,162,6,ekokoho:ibu,ekokoho:ibu,NA,Moos,moss,lumut,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e k o k o h o:i b u
1876,10_1684292624,k,162,7,kokói,kokói,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,koi,1,NA,NA,NA,NA,NA,NA,k o k ó i
1877,10_1684292684,k,162,8,kokoi,kokoi,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o k o i
1878,10_1684293021,k,162,9,kokóiya,kokóiya,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,kokoi,2?,NA,NA,NA,NA,NA,NA,k o k ó i y a
1879,10_1684293213,k,162,10,kokoki,kokoki,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o k o k i
1880,10_1684293365,k,163,1,kokokoko,kokokoko,NA,Lautnachahmung für das Gackern von Hühnern,Sound imitation for chicken cackling,Meniru suara kokok ayam,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o k o k o k o
1881,10_1684294505,k,163,3,kõkõnã,kõkõnã,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,kõnã,NA,NA,NA,NA,NA,NA,NA,k õ k õ n ã
1882,10_1684852282,k,163,4,kõkõnĩ,kõkõnĩ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k õ k õ n ĩ
1883,10_1684855043,k,163,5,kokonĩˀĩ,kokonĩ'ĩ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o k o n ĩ ' ĩ
1884,10_1684978487,k,163,6,kokopiˀi,kokopi'i,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,kopiˀi = hopiˀi,NA,NA,NA,NA,NA,NA,NA,k o k o p i ' i
1885,10_1684979326,k,164,1,kole,kole,NA,NA,NA,NA,"kore, kode","kore, kode","k o r e , # k o d e",NA,NA,NA,"kore, kode (DIA)",NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,"H16 kolè 'het aan beide einden van een stok over de schouders dragen van lasten, wegdragen'",H16 kolè 'carrying loads over one's shoulders at both ends of a stick',H16 kolè 'membawa beban di atas bahu di kedua ujung tongkat',k o l e
1886,10_1684979387,k,164,2,kolei,kolei,NA,NA,NA,NA,korei,korei,k o r e i,NA,NA,NA,korei (DIA),NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o l e i
1887,10_1684980482,k,164,3,komã,komã,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o m ã
1888,10_1685005177,k,164,4,kõmãˀã,kõmã'ã,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k õ m ã ' ã
1889,10_1685054848,k,164,5,e[ˀ]akõmãˀã,e[']akõmã'ã,NA,Fischreiher,Heron,bangau,eakõmãˀã:õ,eakõmã'ã:õ,e a k õ m ã ' ã:õ,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,"de Jong 26: Op het rif ziet men in groote getale zilver- en purperreigers [Demigretta sacra sacra Gmelin, Ardea purpurea manillensis Meyen]","de Jong 26: On the reef one sees great numbers of egrets and purple herons [Demigretta sacra sacra Gmelin , Ardea purpurea manillensis Meyen]","de Jong 26: Di atas terumbu karang, kita dapat melihat kuntul dan kuntul ungu dalam jumlah yang banyak [Demigretta sacra sacra Gmelin, Ardea purpurea manillensis Meyen]",e [ ' ] a k õ m ã ' ã
1890,10_1685055498,k,164,6,eakõmãˀã:õ,eakõmã'ã:õ,NA,Reiher,heron,bangau,e[ˀ]akõmãˀã,e[']akõmã'ã,e [ ' ] a k õ m ã ' ã,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,"XIIz13ff Der (Boots-) Steven war mit einem aus Holz geschnitzten Vogel, der einen fliegenden Reiher eakõmãˀã:õ darstellen sollte, geschmückt. Er war Symbol der Schnelligkeit. ; MOD 209: ... sculture rappresentanti uccelli ad ali spiegate (fig.36 auf S.210) con gli occhi di madreperla, che somigliano indubbiamente alle ardee, ai picchioni ed ai pappagalli, tutti animali volatori. ...Euciá eloha (= ekuˀiˀiau udahao) sono detti gli uccelli e le teste umane che stanno sulla prua.","XIIz13ff The (boat) stem was decorated with a bird carved out of wood , which should represent a flying heron eakõmãˀã:õ. He was a symbol of speed. ; MOD 209: ... sculptures representing birds with spread wings (fig.36 on p.210) with mother-of-pearl eyes , which undoubtedly resemble ardeas , woodpeckers and parrots , all flying animals. ...Euciá eloha (= ekuˀiˀiau udahao) are called the birds and the human heads that are on the prow.","XIIz13ff Batang (perahu) dihiasi dengan burung yang diukir dari kayu, yang seharusnya melambangkan seekor bangau terbang eakõmãˀã:õ. Dia adalah simbol kecepatan; MOD 209: ... pahatan yang melambangkan burung-burung dengan sayap terbentang (Gambar 36 di halaman 210) dengan mata seperti mutiara, yang tidak diragukan lagi menyerupai burung ardea, pelatuk dan nuri, semua binatang terbang. ... Euciá eloha (= ekuˀiˀiau udahao) adalah sebutan untuk burung-burung itu dan kepala manusia yang ada di bagian belakangnya.",e a k õ m ã ' ã:õ
1891,10_1685056239,k,164,7,ekomãkũũ,ekomãkũũ,NA,"Geist, Gespenst","Spirit , ghost","Roh, hantu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,"105z6-24 ekumãkũũ 'ein Dämon' ; MOD 128 Ecoè comácu sta nelle caverne, ha la barba lunga ed i capelli fino alle spalle","105z6-24 ekumãkũũ 'a demon' ; MOD 128 Ecoè comácu lives in caves , has a long beard and hair down to his shoulders","105z6-24 ekumãkũũ 'setan' ; MOD 128 Ecoè comácu tinggal di gua-gua, berjenggot panjang dan berambut sampai ke bahu",e k o m ã k ũ ũ
1892,10_1685056988,k,165,1,kõmẽ,kõmẽ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k õ m ẽ
1893,10_1685057088,k,165,2,komẽnii,komẽnii,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o m ẽ n i i
1894,10_1685058131,k,165,3,ekõmẽˀãũ,ekõmẽ'ãũ,NA,winzige Stechfliegen,tiny biting flies,lalat kecil yang menggigit,"ekumãˀãũ, ekũmẽhã?ãhõ","ekumã'ãũ, ekũmẽhã?ãhõ","e k u m ã ' ã ũ , # e k ũ m ẽ h ã ? ã h õ",NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,ML agas-agas,ML agas-agas,ML agas-agas,NA,NA,NA,e k õ m ẽ ' ã ũ
1895,10_1685070497,k,165,4,ekõmõ,ekõmõ,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e k õ m õ
1896,10_1685070598,k,165,5,kõmõ,kõmõ,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k õ m õ
1897,10_1685071276,k,165,6,kõmõĩ,kõmõĩ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,koi,2,NA,NA,NA,NA,NA,NA,k õ m õ ĩ
1898,10_1685071402,k,165,7,ekõmũkaˀa,ekõmũka'a,NA,Zahnfleisch,Gums,Gusi,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,ekõmõ ukaˀa,NA,NA,NA,NA,NA,NA,NA,e k õ m ũ k a ' a
1899,10_1685071684,k,165,8,ekomũmṹṹ uˀodoko,ekomũmṹṹ u'odoko,NA,"(""Schößling des Anhängsels an der Halskette"" =) Muschelart","(""Sapling of the tag on the necklace"" =) Mussel type","(""pucuk embel-embel pada kalung"" =) Jenis kerang",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,ML pucuk kalung,ML pucuk kalung,ML pucuk kalung,NA,NA,NA,e k o m ũ m ṹ ṹ # u ' o d o k o
1900,10_1685071853,k,165,9,kona,kona,NA,NA,NA,NA,kobaˀ,koba',k o b a ',NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k o n a
1901,10_1685072187,k,165,10,kõnaa,kõnaa,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,kõnaa > kõkõnaa,kõnaa > kõkõnaa,kõnaa > kõkõnaa,NA,NA,NA,k õ n a a
1902,10_1685072292,k,165,11,konaˀa,kona'a,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,kona,NA,NA,NA,NA,NA,NA,NA,k o n a ' a
1903,10_1685072477,k,165,12,kõõnãˀã,kõõnã'ã,NA,"nimm Kurs auf etwas!, steure auf etwas los!","set course for something! , steer for something! (sg)","mengatur arah untuk sesuatu, mengarahkan untuk sesuatu (bentuk tunggal)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k õ õ n ã ' ã
1904,10_1685072626,k,165,13,konãmũ,konãmũ,NA,"in Wahrheit, in Wirklichkeit","in truth , in reality","sebenarnya, pada kenyataannya",ˀokũmõnãmũ ; ˀokũmũnãhã,'okũmõnãmũ ; 'okũmũnãhã,' o k ũ m õ n ã m ũ # ; # ' o k ũ m ũ n ã h ã,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,"109z25, 110z19",NA,NA,k o n ã m ũ
1905,10_1685072690,k,165,14,kõnĩkĩ,kõnĩkĩ,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,kĩnõ,NA,NA,NA,NA,NA,NA,NA,k õ n ĩ k ĩ
1906,19_1683685714,k,166,1,kõnĩkĩ,kõnĩkĩ,2,NA,NA,NA,hodiki,hodiki,h o d i k i,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k õ n ĩ k ĩ
1907,19_1683685990,k,166,2,kõnõ,kõnõ,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k õ n õ
1908,19_1683686144,k,166,3,ekõnõĩñã,ekõnõĩñã,NA,Gerüst über dem Herd,Scaffolding over the stove,Perancah di atas kompor,eõkõã,eõkõã,e õ k õ ã,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,e k õ n õ ĩ ñ ã
1909,19_1683686373,k,166,4,kõnõnã,kõnõnã,1,NA,NA,NA,kẽnẽnã,kẽnẽnã,k ẽ n ẽ n ã,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k õ n õ n ã
1910,19_1683686865,k,166,5,kõnõnã,kõnõnã,2 (=1?),NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k õ n õ n ã
1911,19_1683686986,k,166,6,kõnõnã,kõnõnã,3,weit entfernt,far away,jauh,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NULL,NULL,NA,NA,NA,NA,NA,NA,NA,NA,k õ n õ n ã
