example_id	stem_id	example_form	example_GermanTranslation	example_variant	example_GermanTranslationVariant	example_etymological_form	example_etymological_language_donor	example_loanword_form	example_loanword_language_donor	example_source_form	example_source_form_homonymID	example_crossref	example_remark	example_complete	example_dialect_variant	create_by	create_date	update_by	update_date
17_1685285678_1	17_1685285678	ʔarohEdadi	zwei Kämme	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-28 14:54:38	NULL	NULL
17_1685337124_0	17_1685337124	kidado	kreuzen, überqueren	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-29 05:12:04	NULL	NULL
17_1685337554_0	17_1685337554	kidadoi	stützen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-29 05:19:14	NULL	NULL
17_1685337554_1	17_1685337554	kididadoi	wird gestützt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-29 05:19:14	NULL	NULL
17_1685337554_2	17_1685337554	kidixoo budadoi	wird bereits gestützt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-29 05:19:14	NULL	NULL
17_1685337554_3	17_1685337554	edidadoi	das, was gestützt wird	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-29 05:19:14	NULL	NULL
17_1685337554_4	17_1685337554	eadadoi uudu	Kopfstütze, Kopfkissen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-29 05:19:14	NULL	NULL
17_1685338331_0	17_1685338331	kakidaradu	Pl	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	17	2023-05-30 13:23:04	NULL	NULL
17_1685338331_1	17_1685338331	kaʔadadu	heiraten (einen Mann)	kadadu	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	17	2023-05-30 13:23:04	NULL	NULL
17_1685338331_2	17_1685338331	hoo baʔadadu	(Frau) bereits geheiratet haben, verheiratet sein	baʔaradu; kaʔararu	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	17	2023-05-30 13:23:04	NULL	NULL
17_1685338331_3	17_1685338331	kapadaduáʔa	jmd verheiraten (eine Tochter)	kipadadúaʔa; kiparadúaʔa; kipahadadúaʔa	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	17	2023-05-30 13:23:04	NULL	NULL
17_1685338331_4	17_1685338331	eaʔadadu	das Heiraten, Verheiratetsein (von einer Frau)	eaʔaradua	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	17	2023-05-30 13:23:04	NULL	NULL
17_1685338331_5	17_1685338331	edadadu	der Geheiratete	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	17	2023-05-30 13:23:04	NULL	NULL
17_1685338331_6	17_1685338331	eadaduo	der zu Heiratende, Bräutigam	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	17	2023-05-30 13:23:04	NULL	NULL
17_1685338331_7	17_1685338331	eparaduaʔaho	die zu Verheiratende	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	17	2023-05-30 13:23:04	NULL	NULL
17_1685338331_8	17_1685338331	kaʔadadua	wird heiraten (einen Mann)	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	17	2023-05-30 13:23:04	NULL	NULL
17_1685338331_9	17_1685338331	kakiʔadadu	Schwägerinnen des Mannes, Schwestern seiner Ehefrau	NA	NA	NA	""""	NA	""""	NA	NA	G25	NA	NA	NA	17	2023-05-30 13:23:04	NULL	NULL
17_1685338978_0	17_1685338978	hoo buodo	bereits alt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-29 05:42:58	NULL	NULL
17_1685338978_1	17_1685338978	kéabaʔa ibuodo	es dauert(e) nicht lange	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-29 05:42:58	NULL	NULL
17_1685338978_2	17_1685338978	buodo-buodo	allmählich	dabuodo-dabuodo	NA	NA	NA	NA	NA	NA	NA	106z24: lange ausbleiben	NA	y	NA	17	2023-05-29 05:42:58	NULL	NULL
17_1685338978_3	17_1685338978	kabuodo-buodo	sehr lange dauern	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-29 05:42:58	NULL	NULL
17_1685338978_4	17_1685338978	kabuódoha	nach einiger Zeit	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-29 05:42:58	NULL	NULL
17_1685338978_5	17_1685338978	eabuodo	Dauer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-29 05:42:58	NULL	NULL
17_1685339499_0	17_1685339499	eaburuhiaʔa:oa	das ""Aussetzen"" (an Lepra oder Gelbsucht Gestorbene mitten im Wald an Baumwipfel hängen)	NA	NA	NA	NA	NA	NA	NA	NA	90z27	NA	y	NA	17	2023-05-29 05:51:39	NULL	NULL
17_1685454158_0	17_1685454158	kaciciʔa ekabo	ein Netz nähen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-30 13:42:38	NULL	NULL
17_1685454158_1	17_1685454158	eiciʔa	(Netz-) Nadel	NA	NA	sika	12	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-30 13:42:38	NULL	NULL
17_1685454158_2	17_1685454158	kiciciʔáha	wird nähen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-30 13:42:38	NULL	NULL
17_1685454320_0	17_1685454320	kiciabi	absengen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-30 13:45:20	NULL	NULL
17_1685454320_1	17_1685454320	ʔua kiciabi iʔioo uʔobi ekiʔadobu	ich senge das Huhn im Feuer ab	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-30 13:45:20	NULL	NULL
17_1685454494_0	17_1685454494	cíki ianṍnõ	sei ruhigǃ	NA	NA	NA	NA	NA	NA	NA	NA	G49	NA	y	NA	17	2023-05-30 13:48:14	NULL	NULL
17_1685454494_1	17_1685454494	cíki kaiyáʔaʔanṍnṍ	seid ruhigǃ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-30 13:48:14	NULL	NULL
17_1685455575_0	17_1685455575	dabudaʔa	sie erlangten	NA	NA	NA	NA	NA	NA	NA	NA	110z33	NA	y	NA	17	2023-05-30 14:06:15	NULL	NULL
17_1685455575_1	17_1685455575	edaʔa	Beute	edaʔa:o	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-30 14:06:15	NULL	NULL
17_1685456406_0	17_1685456406	edaʔaʔaha	verstorbenes älteres Geschwister	NA	NA	NA	NA	NA	NA	ʔaʔa	NA	89z17: [lebendigeǃ] 'ältere Schwester'	NA	y	NA	17	2023-05-30 14:20:06	NULL	NULL
17_1685456406_1	17_1685456406	daʔadaha	verstorbenes Kind	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-30 14:20:06	NULL	NULL
17_1685456406_2	17_1685456406	edaʔaha	verstorbener älterer Bruder	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-30 14:20:06	NULL	NULL
17_1685456406_3	17_1685456406	edaʔa·kahao	verstorbener Onkel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-30 14:20:06	NULL	NULL
17_1685456406_4	17_1685456406	karaʔakaháoa	Pl	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-30 14:20:06	NULL	NULL
17_1685456406_5	17_1685456406	daʔakahá:oʔoa	NA	daʔakahao	NA	NA	NA	NA	NA	NA	NA	dgl (89z16 jedoch: Neffe [eines Toten])	DIA	y	NA	17	2023-05-30 14:20:06	NULL	NULL
17_1685456406_6	17_1685456406	daʔakəpahã:ĩʔĩã	Vater, dessen Kind gestorben ist	NA	NA	NA	NA	NA	NA	NA	NA	23zl4f	NA	y	NA	17	2023-05-30 14:20:06	NULL	NULL
17_1685456406_7	17_1685456406	edaʔapaʔa:iʔĩã	Verstorbener Sippenverbandsangehöriger	edapaʔa:iʔĩã	NA	NA	NA	NA	NA	NA	NA	88z29	NA	y	NA	17	2023-05-30 14:20:06	NULL	NULL
17_1685456550_0	17_1685456550	kidaʔa:o	fangen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-30 14:22:30	NULL	NULL
17_1685456550_1	17_1685456550	edaʔa:o	d Erlangte, d Gefangene, Beute	edaʔa	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-30 14:22:30	NULL	NULL
17_1685456891_0	17_1685456891	edabedói	Fahrtrinne	NA	NA	NA	NA	NA	NA	bedo·a ?	NA	NA	NA	y	NA	17	2023-05-30 14:28:11	NULL	NULL
17_1685456891_1	17_1685456891	idabedói	in der Fahrtrinne	NA	NA	NA	NA	NA	NA	NA	NA	G69	NA	y	NA	17	2023-05-30 14:28:11	NULL	NULL
17_1685457392_0	17_1685457392	epũʔũĩ́yã	Sippe, Clan	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-30 14:36:32	NULL	NULL
17_1685457392_1	17_1685457392	kipũʔũñã́ʔã	paarweise zusammenbinden	kipũʔũñĩ́ãʔã	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-30 14:36:32	NULL	NULL
17_1685457599_0	17_1685457599	kipũʔũñĩ́ãʔã	paarweise zusammenbinden	kipũʔũñã́ʔã	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-30 14:39:59	NULL	NULL
17_1685457706_0	17_1685457706	epuʔupii upadii	Reiskaff	NA	NA	NA	NA	NA	NA	NA	NA	NA	ML sekam	y	NA	17	2023-05-30 14:41:46	NULL	NULL
17_1685518049_0	17_1685518049	karaʔakaháoa	die verstorbenen Onkel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 07:27:29	NULL	NULL
17_1685518393_0	17_1685518393	earaba	die Rechte	edaba	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17	2023-05-31 07:33:13	NULL	NULL
17_1685518393_1	17_1685518393	iaraba	rechts, nach rechts	yaraba	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 07:33:13	NULL	NULL
17_1685518578_0	17_1685518578	eʔaparabía	Mensis, Monatsblutung	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 07:36:18	NULL	NULL
17_1685518669_0	17_1685518669	karada	NA	karara	NA	NA	NA	NA	NA	eara	NA	§ 2a	NA	y	NA	17	2023-05-31 07:37:49	NULL	NULL
17_1685518774_0	17_1685518774	kiparadahaki hii	ähneln	NA	NA	NA	NA	NA	NA	NA	NA	87z11	NA	y	NA	17	2023-05-31 07:39:34	NULL	NULL
17_1685518888_0	17_1685518888	karadahaoa	NA	NA	NA	NA	NA	NA	NA	edadahaoa < edahao	NA	NA	NA	y	NA	17	2023-05-31 07:41:28	NULL	NULL
17_1685518981_0	17_1685518981	kiparada:odi	etwas vergelten, rächen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 07:43:01	NULL	NULL
17_1685519297_0	17_1685519297	eaʔaradua	Heirat (von einer Frau gesagt)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 07:48:17	NULL	NULL
17_1685519297_1	17_1685519297	abaʔaradu	wenn (ein Mädchen) verheiratet ist	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 07:48:17	NULL	NULL
17_1685519297_2	17_1685519297	eparaduaʔaho	die zu Verheiratende	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 07:48:17	NULL	NULL
17_1685519670_0	17_1685519670	pahũmã[nã]	dämmern	pahã:ũmã[nã]	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 07:54:30	NULL	NULL
17_1685519670_1	17_1685519670	eamãhã:ũmã	Abenddämmerung	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 07:54:30	NULL	NULL
17_1685520127_0	17_1685520127	epahũmẽ	Holzxylophon. Es bestand aus fünf oder sechs parallel liegenden Hälzern, die auf einem Holzuntersatz ruhten und mit einem Holzklöppel geschlagen wurden (ähnlich dem javanischen gambang kaju). Von diesen Instrumenten war 1938 schon keine Spur mehr auf Enggano anzutreffen	epahã:ũmẽ	NA	NA	NA	NA	NA	NA	NA	Xz15ff und Anm.20 zu Erz VII	NA	y	NA	17	2023-05-31 08:02:07	NULL	NULL
17_1685520302_0	17_1685520302	eʔudi uhũnẽ	Hodensack	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 08:05:02	NULL	NULL
17_1685520582_0	17_1685520582	hanũnṹĩ	zerschneideǃ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 08:09:42	NULL	NULL
17_1685520582_1	17_1685520582	ehanũnṹĩ	das Zerschneiden	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 08:09:42	NULL	NULL
17_1685520696_0	17_1685520696	ekə́h[ə]a ehũnũpũ	weibliche Seeschildkröte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 08:11:36	NULL	NULL
17_1685520921_0	17_1685520921	kixuo	getroffen sein bzw werden; auf etwas treffen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 08:15:21	NULL	NULL
17_1685520921_1	17_1685520921	ʔua kixuo ikuo	ich werde von einem Baum getroffen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 08:15:21	NULL	NULL
17_1685520921_2	17_1685520921	hoo buhuo	wurde bereits getroffen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 08:15:21	NULL	NULL
17_1685520921_3	17_1685520921	kaha:uo	er wurde getroffen; er traf (ǃ)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 08:15:21	NULL	NULL
17_1685521062_0	17_1685521062	ixuo	am Strand	NA	NA	NA	NA	NA	NA	NA	NA	124z6; s ehao, ehaəhəaə	NA	y	NA	17	2023-05-31 08:17:42	NULL	NULL
17_1685521393_0	17_1685521393	eaʔahuoi	das Altsein, Alter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 08:23:13	NULL	NULL
17_1685521393_1	17_1685521393	ekaka eʔana kaʔao uaʔahuoi	jener Mensch starb infolge des Alters	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 08:23:13	NULL	NULL
17_1685521393_2	17_1685521393	ekaʔahuoi	Sippenvorsteherin, alte Frau	ekaʔuhoi	NA	NA	NA	NA	NA	NA	NA	vgl uhói 'Kinderreiche Frau'	NA	y	NA	17	2023-05-31 08:23:13	NULL	NULL
17_1685521559_0	17_1685521559	kahupohupo	geschwollen, aufgeblasen	NA	NA	NA	NA	NA	NA	NA	NA	s xurupo	NA	y	NA	17	2023-05-31 08:25:59	NULL	NULL
17_1685521559_1	17_1685521559	ekitá:iʔiu kahupohupo	mein Leib ist geschwollen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 08:25:59	NULL	NULL
17_1685521665_0	17_1685521665	kixurupo	schwanger werden	NA	NA	NA	NA	NA	NA	hupo?	NA	G5	NA	y	NA	17	2023-05-31 08:27:45	NULL	NULL
17_1685521929_0	17_1685521929	kipahũʔũnã	vom selben Clan abstammen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 08:32:09	NULL	NULL
17_1685521929_1	17_1685521929	ʔua kipahũʔũnã hii ʔoʔo	ich stamme vom selben Clan wie du	NA	NA	NA	NA	NA	NA	NA	NA	H16 pahoehoenaq 'soekoe, stam'	NA	y	NA	17	2023-05-31 08:32:09	NULL	NULL
17_1685521929_2	17_1685521929	kipahã:ũʔũnã	einer Sippe angehören	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-05-31 08:32:09	NULL	NULL
17_1686203566_0	17_1686203566	kəhapíaʔa	mit etwas zufächeln	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 05:52:46	NULL	NULL
17_1686203767_0	17_1686203767	eʔə̃hã	die Kälte	NA	NA	NA	NA	NA	NA	NA	NA	NA	d Kalte	y	NA	17	2023-06-08 05:56:07	NULL	NULL
17_1686203767_1	17_1686203767	kaʔaʔə̃́hə̃ã	kalt sein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 05:56:07	NULL	NULL
17_1686204037_0	17_1686204037	kiəhəá:iyo	an Gelbsucht leiden, gelbsüchtig sein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 06:00:37	NULL	NULL
17_1686204037_1	17_1686204037	ũmãhãũ aipudu eʔaəhəa:iyo	oder getötet durch Gelbsucht	NA	NA	NA	NA	NA	NA	NA	NA	90z23	NA	y	NA	17	2023-06-08 06:00:37	NULL	NULL
17_1686204602_0	17_1686204602	kiʔəkaʔa	flechten	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	17	2023-06-08 06:11:38	NULL	NULL
17_1686204602_1	17_1686204602	hoo biʔəkaʔa	hat bereits geflochten	NA	NA	NA	""""	NA	""""	NA	NA	NA	NA	NA	NA	17	2023-06-08 06:11:38	NULL	NULL
17_1686205118_0	17_1686205118	kiʔəkáha:i	über jmd lachen, jmd auslachen	kiʔokáha:i	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 06:18:38	NULL	NULL
17_1686205118_1	17_1686205118	kiʔəʔəkaha:i	laut, wiederholt lachen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 06:18:38	NULL	NULL
17_1686205118_2	17_1686205118	ʔua kiʔəʔəkaha:i ʔoʔo	ich lache laut über dich	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 06:18:38	NULL	NULL
17_1686205118_3	17_1686205118	eʔəʔəkáha:i	das Lachen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 06:18:38	NULL	NULL
17_1686205522_0	17_1686205522	kəkə	aufstoßen, rülpsen	koko	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 06:25:22	NULL	NULL
17_1686205522_1	17_1686205522	kəkəa	wird aufstoßen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 06:25:22	NULL	NULL
17_1686205522_2	17_1686205522	eəkəa	Rülpsensort	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 06:25:22	NULL	NULL
17_1686205522_3	17_1686205522	kəkə́aʔa	nach etwas aufstoßen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 06:25:22	NULL	NULL
17_1686205522_4	17_1686205522	ediəkə́aʔa	das, wonach man aufstößt	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 06:25:22	NULL	NULL
17_1686205950_0	17_1686205950	kabaha:əkəha	er bestrafte	NA	NA	NA	NA	NA	NA	NA	NA	126z10	NA	y	NA	17	2023-06-08 06:32:30	NULL	NULL
17_1686206124_0	17_1686206124	eaha:əkə́a	Brennholz	NA	NA	NA	NA	NA	NA	NA	NA	vgl kõkõ 'rösten, braten'	Oǃ	y	NA	17	2023-06-08 06:35:24	NULL	NULL
17_1686206265_0	17_1686206265	kaha:əko	eine Strafe erleiden = zahlen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 06:37:45	NULL	NULL
17_1686206453_0	17_1686206453	eəmãʔã:ə̃ãʔã	das Aufwarten	NA	NA	NA	NA	NA	NA	õmõ?	NA	NA	NA	y	NA	17	2023-06-08 06:40:53	NULL	NULL
17_1686206764_0	17_1686206764	kiənãnõ	unruhig schlafen, (im Schlaf) wühlen, sich hin und her wälzen	kiõnãnõ	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 06:46:04	NULL	NULL
17_1686206764_1	17_1686206764	kiənãnõ ekarahaʔa:u iʔuohóaʔa:u	mein Körper schläft unruhig in meinem Bett	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 06:46:04	NULL	NULL
17_1686206885_0	17_1686206885	kiənãũnãã	unordentlich sein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 06:48:05	NULL	NULL
17_1686208226_0	17_1686208226	yabahaʔahoi	er tat weh (=vergewaltigte)	NA	NA	NA	NA	NA	NA	NA	NA	125z1	NA	y	NA	17	2023-06-08 07:10:26	NULL	NULL
17_1686208325_0	17_1686208325	kixaʔako	etwas (ab)schätzen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 07:12:05	NULL	NULL
17_1686208772_0	17_1686208772	kahaba	aufhören, unbeständig sein	kaheaba?	NA	NA	NA	NA	NA	NA	NA	vgl kedaba	NA	NA	NA	17	2023-06-08 07:19:32	NULL	NULL
17_1686208772_1	17_1686208772	eboo hoo bahaba	der Regen hat aufgehört	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 07:19:32	NULL	NULL
17_1686208772_2	17_1686208772	ehaba	das Unbeständigsein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 07:19:32	NULL	NULL
17_1686209315_0	17_1686209315	dabuhabadi	sie fertigten ein Gerüst an	NA	NA	NA	NA	NA	NA	NA	NA	48z12+15	NA	y	NA	17	2023-06-08 07:28:35	NULL	NULL
17_1686209315_1	17_1686209315	ehabadía	Ruheplatz, Schlafstätte, Bahre	ehabaría	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 07:28:35	NULL	NULL
17_1686209682_0	17_1686209682	ehaBUbaiya	dein Aufenthaltsort	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 07:34:42	NULL	NULL
17_1686209682_1	17_1686209682	ehaʔa:u baiya	mein Aufenthaltsort	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 07:34:42	NULL	NULL
17_1686209682_2	17_1686209682	ehaadia baiya	sein Aufenthaltsort	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-08 07:34:42	NULL	NULL
17_1686318870_0	17_1686318870	kaʔadohəao	ein Boot besitzen	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-09 13:54:30	NULL	NULL
17_1686318986_0	17_1686318986	kidohədaʔa:ea	beenden werden	NA	NA	NA	NA	NA	NA	NA	NA	109z1	NA	y	NA	17	2023-06-09 13:56:26	NULL	NULL
17_1686319671_0	17_1686319671	edoho	Fieber, Malaria	e[ʔ]adoho	NA	NA	NA	NA	NA	NA	NA	H88: 291f bij koorts [èadoh] wordt het lichaam van den lijder met pisangbladeren gewreven [aroeoei waie] en daarna kunstmatig behandeld door drukkingen met duim en vinger [pihi]; s dodohodi	NA	y	NA	17	2023-06-09 14:07:51	NULL	NULL
17_1686319671_1	17_1686319671	kaʔadoho	fiebern, Fieber haben	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-09 14:07:51	NULL	NULL
17_1686319671_2	17_1686319671	puʔadoho	Fieberleider	NA	NA	NA	NA	NA	NA	NA	NA	§ 64b	NA	y	NA	17	2023-06-09 14:07:51	NULL	NULL
17_1686319671_3	17_1686319671	kapahadoho ekitai	besorgt sein, bekümmert sein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	DIA: ekidai	17	2023-06-09 14:07:51	NULL	NULL
17_1686319671_4	17_1686319671	kipahadoho Ebaha:u	Kummer bereiten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-09 14:07:51	NULL	NULL
17_1686319671_5	17_1686319671	epahadoho Ubaha:u	Herzenskummer	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-09 14:07:51	NULL	NULL
17_1686321064_0	17_1686321064	kidohoi	(auf) etwas hören	kadohoi; kabadohoi	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-09 14:31:04	NULL	NULL
17_1686321064_1	17_1686321064	kabudohoi	er horchte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-09 14:31:04	NULL	NULL
17_1686321064_10	17_1686321064	edidohoi	d Gehörte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-09 14:31:04	NULL	NULL
17_1686321064_11	17_1686321064	kipahadóho:i ekitai	abgelenkt, unaufrichtig sein	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-09 14:31:04	NULL	NULL
17_1686321064_2	17_1686321064	ʔua kipadohói uici	ich höre die Worte	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-09 14:31:04	NULL	NULL
17_1686321064_3	17_1686321064	epadohoi	d Anhörende; das Hören	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-09 14:31:04	NULL	NULL
17_1686321064_4	17_1686321064	epadodohoi	d Anhören	eabadohoi	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-09 14:31:04	NULL	NULL
17_1686321064_5	17_1686321064	epaʔadóho:i	d Beantworten	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-09 14:31:04	NULL	NULL
17_1686321064_6	17_1686321064	dodohóiaʔa	hört auf etwasǃ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-09 14:31:04	NULL	NULL
17_1686321064_7	17_1686321064	kabudodohóiaʔa	laßt uns etwas anhörenǃ	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-09 14:31:04	NULL	NULL
17_1686321064_8	17_1686321064	edohoiya	d Anhören	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-09 14:31:04	NULL	NULL
17_1686321064_9	17_1686321064	eodohoi	das, womit man hört	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-09 14:31:04	NULL	NULL
17_1686375441_0	17_1686375441	kidoiya	wie	kidooiya; kidoo	NA	NA	NA	NA	NA	NA	NA	beim Vgl	NA	y	NA	17	2023-06-10 05:37:21	NULL	NULL
17_1686375966_0	17_1686375966	edoʔó:ita kaʔadode	dgl	NA	NA	NA	NA	NA	NA	NA	NA	NA	ML ketambak gegang	y	NA	17	2023-06-10 05:46:06	NULL	NULL
17_1686376327_0	17_1686376327	kiʔóaha edopo	das Wetter ist schlecht	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-10 05:52:07	NULL	NULL
17_1686376327_1	17_1686376327	edopo kahaba	das Wetter ist unbeständig	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	y	NA	17	2023-06-10 05:52:07	NULL	NULL
