"caid";"modul";"user_id";"dateaccess";"dateacess_end";"ipaddress";"browser";"os"
"id";"kms_Alphabet";"kms_Stem";"kms_stem_homonymID";"kms_stem_remarks_optional";"kms_stem_variant";"kms_stem_dialect_variant";"kms_stem_source_form";"kms_sourceForm_homonymID";"kms_stem_etym_lang";"kms_stem_etym_form";"kms_stem_etym_German";"kms_stem_crossRef";"kms_stem_German";"kms_stem_English";"kms_stem_German_crossRef";"kms_stem_loanword_lang";"kms_stem_loanword_form";"kms_examples";"kms_examples_variant";"kms_examples_German";"kms_examples_German_crossRef";"kms_examples_English";"kms_example_etym_lang";"kms_example_etym_form";"kms_stem_page"
"1";"a";"b";;;;;;;;;;;;;;;;;;;;;;;"0"
"2";"aa";"bb";;;;;;;;;;;;;;;;;;;;;;;"0"
"sw_id";"sw_name"
"1";"AR (Arabic)"
"2";"BAR (Bare`e [Austronesian, Sulawesi])"
"3";"BI (Bahasa Indonesia)"
"4";"Bugi (Buginese [Austronesian, Sulawesi])"
"5";"MKB (Minangkabau [Austronesian, Sumatra])"
"6";"ML (Malay [now BI])"
"7";"Mtw (Mentawai [Austronesian])"
"9";"NL (Dutch)"
"10";"PAN (Proto-Austronesian)"
"11";"PMP (Proto-Malayo-Polynesian)"
"12";"POC (Proto-Oceanic)"
"13";"Sd (Sundanese [Austronesian, Java])"
"14";"Sich (Sichule [Austronesian, Sumatra])"
"15";"Sim (Simalur [Austronesian])"
"16";"SMtw (Sudmentawai [South Mentawai])"
"17";"UAN (Proto-Austronesian)"
"47";"PAN"
"50";"MKB "
"51";"MKB"
"52";"Nias"
"53";"SMtw"
"54";"NJV"
"stem_id";"kms_Alphabet";"kms_page";"kms_entry_no";"stem_form";"stem_GermanTranslation";"stem_homonymID";"stem_formVarian";"stem_GermanTranslationVariant";"stem_dialectVariant";"stem_etymological_form";"stem_etymological_language_donor";"stem_loanword_form";"stem_loanword_language_donor";"stem_source_form";"stem_source_form_homonymID";"stem_crossref";"stem_remark";"stem_complete";"create_by";"cerate_date";"update_by";"update_date";"used_time"
"11_1685498537_0";"11_1685498537";"kabuhui";"tun";;;;;;;;;;"ʔobu dgl";;;"11";"2023-05-31 02:02:17";NULL;NULL
"11_1685498970_0";"11_1685498970";"kabu�?e";"fließen, strömen, herausquellen, -treten";"kiabu�?e";;;;;;;;;;;;"11";"2023-05-31 02:09:30";NULL;NULL
"11_1685498970_1";"11_1685498970";"kabue epitu";"es tritt heraus das Gummi";;;;;;;;;;;;;"11";"2023-05-31 02:09:30";NULL;NULL
"11_1685498970_2";"11_1685498970";"kabue eʔũmõʔõ";"es tritt heraus der Schweiß";;;;;;;;;;;;;"11";"2023-05-31 02:09:30";NULL;NULL
"11_1685498970_3";"11_1685498970";"kababue";"es quillt hervor";;;;;;;;;;;;;"11";"2023-05-31 02:09:30";NULL;NULL
"11_1685498970_4";"11_1685498970";"dababue";"sie bluten";;;;;;;;;;;;;"11";"2023-05-31 02:09:30";NULL;NULL
"11_1685498970_5";"11_1685498970";"kaha�?uda kabue ekiaki iʔiõõnã";"die Frauen menstruieren";;;;;;;;;;;;;"11";"2023-05-31 02:09:30";NULL;NULL
"11_1685499169_0";"11_1685499169";"kiʔabuki";"jmd für sich einnehmen, sympathisch sein";;;;;;;;;;;;;"11";"2023-05-31 02:12:49";NULL;NULL
"11_1685499169_1";"11_1685499169";"epaʔabuki";"Sympathie, das für sich Einnehmen";;;;;;;;;;;;;"11";"2023-05-31 02:12:49";NULL;NULL
"11_1685499169_2";"11_1685499169";"kipəhai buʔabuki";"es verstehen, jmd für sich einzunehmen";;;;;;;;;;;;;"11";"2023-05-31 02:12:49";NULL;NULL
"11_1685499169_3";"11_1685499169";"epaʔabuki";"Versammlung (ǃ)";;;;;;;;;;;;;"11";"2023-05-31 02:12:49";NULL;NULL
"11_1685499427_0";"11_1685499427";"eada ubeduʔu";"Bootsbesatzung";;;;;;;;;;;;;"11";"2023-05-31 02:17:07";NULL;NULL
"11_1685499427_1";"11_1685499427";"eaʔada";"Geburt, Gebären; Kind(er) Haben";"eaʔaʔada";;;;;;;;;;;;"11";"2023-05-31 02:17:07";NULL;NULL
"11_1685499427_2";"11_1685499427";"kabaʔada";"ein Kind, Kinder haben";"kaʔaʔada";;;;;;;;;;;;"11";"2023-05-31 02:17:07";NULL;NULL
"11_1685499427_3";"11_1685499427";"hoo baʔaʔada";"bereits Kinder haben";;;;;;;;;;;;;"11";"2023-05-31 02:17:07";NULL;NULL
"11_1685499498_0";"11_1685499498";"a�?daʔa epuru ubaba";"so groß wie die Blätter der";;;;;;;;;"G68";"ML birah";;;"11";"2023-05-31 02:18:18";NULL;NULL
"11_1685499651_0";"11_1685499651";"kadeo yai";"Kurs nehmen auf, sich begeben nach";;;;;;;;;;;;;"11";"2023-05-31 02:20:51";NULL;NULL
"11_1685499909_0";"11_1685499909";"kadəda";"umziehen, den Wohnort wechseln, ein neues Dorf anlegen";;;;;;;;;;;;;"11";"2023-05-31 02:25:09";NULL;NULL
"11_1685499909_1";"11_1685499909";"eadəda";"d Umziehen usw";;;;;;;;;;;;;"11";"2023-05-31 02:25:09";NULL;NULL
"11_1685499909_2";"11_1685499909";"eadəda�?ha";"Umziehensort, neuer Wohnort";;;;;;;;;;;;;"11";"2023-05-31 02:25:09";NULL;NULL
"11_1685499983_0";"11_1685499983";"yaʔadəha";"es ist wie beschaffen?";;;;;;;;;;;;;"11";"2023-05-31 02:26:23";NULL;NULL
"11_1685500220_0";"11_1685500220";"kadi";"antworten";;;;;;;;;;"BAR bali 'entgegnen'";;;"11";"2023-05-31 02:30:20";NULL;NULL
"11_1685500220_1";"11_1685500220";"kadia";"wird antworten";;;;;;;;;;;;;"11";"2023-05-31 02:30:20";NULL;NULL
"11_1685500220_2";"11_1685500220";"ʔubadixa";"ich werde beantworten";;;;;;;;;;;;;"11";"2023-05-31 02:30:20";NULL;NULL
"11_1685500220_3";"11_1685500220";"hoo badi";"antwortete";;;;;;;;;;;;;"11";"2023-05-31 02:30:20";NULL;NULL
"11_1685500220_4";"11_1685500220";"kidadi";"wird beantwortet";;;;;;;;;;;;;"11";"2023-05-31 02:30:20";NULL;NULL
"11_1685500220_5";"11_1685500220";"kidadia";"wird beantwortet werden";;;;;;;;;;;;;"11";"2023-05-31 02:30:20";NULL;NULL
"11_1685500220_6";"11_1685500220";"kidixoo badi";"wurde beantwortet";;;;;;;;;;;;;"11";"2023-05-31 02:30:20";NULL;NULL
"11_1685500220_7";"11_1685500220";"edadi";"Antwort";;;;;;;;;"s eahaʔado 'd Antworten'";;;;"11";"2023-05-31 02:30:20";NULL;NULL
"11_1685500220_8";"11_1685500220";"edadia";"Antwort sein werden";;;;;;;;;;;;;"11";"2023-05-31 02:30:20";NULL;NULL
"11_1685500363_0";"11_1685500363";"ʔadiba hii ʔadua";"(5+2=) sieben";;;;;;;;;;;;;"11";"2023-05-31 02:32:43";NULL;NULL
"11_1685500363_1";"11_1685500363";"ʔadiba ekaka";"(5x20=) hundert";"ʔaribekaka";;;;;;;;;;;;"11";"2023-05-31 02:32:43";NULL;NULL
"11_1685500735_0";"11_1685500735";"kado";"wahrnehmen, spüren (Schmerz), empfinden, bemerken";;;;;;;;;;;;;"11";"2023-05-31 02:38:55";NULL;NULL
"11_1685500735_1";"11_1685500735";"kadoa";"wird wahrnehmen";;;;;;;;;;;;;"11";"2023-05-31 02:38:55";NULL;NULL
"11_1685500735_2";"11_1685500735";"hoo bado";"nahm wahr";;;;;;;;;;;;;"11";"2023-05-31 02:38:55";NULL;NULL
"11_1685500735_3";"11_1685500735";"kidado";"wird wahrgenommen";;;;;;;;;;;;;"11";"2023-05-31 02:38:55";NULL;NULL
"11_1685500735_4";"11_1685500735";"eaʔado";"d Spüren, Betasten";;;;;;;;;;;;;"11";"2023-05-31 02:38:55";NULL;NULL
"11_1685500735_5";"11_1685500735";"edado";"das Gespürte (das, was schmerzt)";;;;;;;;;;;;;"11";"2023-05-31 02:38:55";NULL;NULL
"11_1685500735_6";"11_1685500735";"edado ukaka eʔana eʔapodia";"das Gespürte jenes Menschen ist seine Hand";;;;;;;;;;;;;"11";"2023-05-31 02:38:55";NULL;NULL
"11_1685500921_0";"11_1685500921";"kiʔado";"antworten";;;;;;;;;;"adi dgl";;;"11";"2023-05-31 02:42:01";NULL;NULL
"11_1685500921_1";"11_1685500921";"eahaʔado";"das Antworten";;;;;;;;;;;;;"11";"2023-05-31 02:42:01";NULL;NULL
"11_1685500921_2";"11_1685500921";"epaʔado�?ho�?i";"d Beantworten";;;;;;;"dohoi ?";;;;;;"11";"2023-05-31 02:42:01";NULL;NULL
"11_1685501040_0";"11_1685501040";"adoho";"wie?";;;;;;;;;"s adoo, doo";;;;"11";"2023-05-31 02:44:00";NULL;NULL
"11_1685501040_1";"11_1685501040";"iʔadoho�?ha";"wieso?";;;;;;;;;;;;;"11";"2023-05-31 02:44:00";NULL;NULL
"11_1685501206_0";"11_1685501206";"ʔadua ekaka";"(2x20=) vierzig";;;;;;;;;;;;;"11";"2023-05-31 02:46:46";NULL;NULL
"11_1685501206_1";"11_1685501206";"kipaʔadua";"verdoppeln";;;;;;;;;;;;;"11";"2023-05-31 02:46:46";NULL;NULL
"11_1685501301_0";"11_1685501301";"kabaduhe";"den Oberkörper abwechselnd vor- und zurückbeugen";;;;;;;;;"s aruhe";;;;"11";"2023-05-31 02:48:21";NULL;NULL
"11_1686116299_0";"11_1686116299";"kadə�?həa";"erzählen";;;;;;;;;;;;;"11";"2023-06-07 05:38:19";NULL;NULL
"11_1686116541_0";"11_1686116541";"kaədəhə�?aʔa";"anklagen";;;;"""""";;"""""";;;;;;;"11";"2023-06-07 05:42:55";NULL;NULL
"11_1686116541_1";"11_1686116541";"kaudəhə�?aʔa";"jmd beschuldigen";;;;"""""";;"""""";;;;;;;"11";"2023-06-07 05:42:55";NULL;NULL
"11_1686116541_2";"11_1686116541";"kakidə�?həa";"beschuldigen";;;;"""""";;"""""";;;"vgl kiʔituhaʔa 'jmd beschuldigen'";;;;"11";"2023-06-07 05:42:55";NULL;NULL
"11_1686116933_0";"11_1686116933";"hoo dəhəda";"bereits beendet, fertig";"hoo budəhəda";;;;;;;;;;;;"11";"2023-06-07 05:48:53";NULL;NULL
"11_1686116933_1";"11_1686116933";"kadəhəda";"nachdem";"adəhəda";;;;;;;;"§ 23b";;;;"11";"2023-06-07 05:48:53";NULL;NULL
"11_1686116933_2";"11_1686116933";"kadəhəda";"beendet, fertig, vergangen sein";"kidəhəda ; kaləhəla";;;;;;;;;;;"kaləhəla (DIA)";"11";"2023-06-07 05:48:53";NULL;NULL
"11_1686116933_3";"11_1686116933";"adəhəda";"beende etwasǃ";;;;;;;;;;;;;"11";"2023-06-07 05:48:53";NULL;NULL
"11_1686116933_4";"11_1686116933";"edəhədaha";"Beendigung";;;;;;;;;;;;;"11";"2023-06-07 05:48:53";NULL;NULL
"11_1686116933_5";"11_1686116933";"e[h]adəhəda";"das Ende";;;;;;;;;;;;;"11";"2023-06-07 05:48:53";NULL;NULL
"11_1686117052_0";"11_1686117052";"kixii badəkədai ʔika uici";"wir werden das Gespräch wieder auf etwas anderes bringen";;;;;;;;;"18z6 ; vgl kəkədai";;;;"11";"2023-06-07 05:50:52";NULL;NULL
"11_1686117110_0";"11_1686117110";"kipadəpaʔa";"wecken";;;;;;;;;;;;;"11";"2023-06-07 05:51:50";NULL;NULL
"11_1686117644_0";"11_1686117644";"kadidi�?aʔa";"weit, ausgedehnt, groß";;;;;;;;;"G5";;;;"11";"2023-06-07 06:00:44";NULL;NULL
"11_1686117644_1";"11_1686117644";"ekaʔuda�?ra eiʔie kadidia�?ʔa";"dies Dorf ist groß";;;;;;;;;;;;;"11";"2023-06-07 06:00:44";NULL;NULL
"11_1686117644_2";"11_1686117644";"ipakua�?pa kadidiàʔa";"auf dem (in den Wald führenden) Weg, der frei (=baumlos) ist";;;;;;;;;;;;;"11";"2023-06-07 06:00:44";NULL;NULL
"11_1686117697_0";"11_1686117697";"kididixo";"weit, geräumig";;;;;;;;;;;;;"11";"2023-06-07 06:01:37";NULL;NULL
"11_1686117773_0";"11_1686117773";"kididixoi";"etwas umwickeln";;;;;;;;;;;;;"11";"2023-06-07 06:02:53";NULL;NULL
"11_1686117846_0";"11_1686117846";"kididika";"fleißig";;;;;;;;;;;;;"11";"2023-06-07 06:04:06";NULL;NULL
"11_1686117846_1";"11_1686117846";"hoo didika";"bereits fleißig";;;;;;;;;;;;;"11";"2023-06-07 06:04:06";NULL;NULL
"11_1686117920_0";"11_1686117920";"kipadidika";"einander kreuzen";;;;;;;;;;;;;"11";"2023-06-07 06:05:20";NULL;NULL
"11_1686117975_0";"11_1686117975";"kipadidika";"verwickelt, verworren";;;;;;;;;;;;;"11";"2023-06-07 06:06:15";NULL;NULL
"11_1686118305_0";"11_1686118305";"kididiki";"einwickeln, umwickeln, umwinden, verwirren";;;;;;;;;;;;;"11";"2023-06-07 06:11:45";NULL;NULL
"11_1686118305_1";"11_1686118305";"kidididiki";"umwickelt werden";;;;;;;;;;;;;"11";"2023-06-07 06:11:45";NULL;NULL
"11_1686118305_2";"11_1686118305";"kididikiaʔa";"mit etwas umwickeln, verwirren";;;;;;;;;;;;;"11";"2023-06-07 06:11:45";NULL;NULL
"11_1686118305_3";"11_1686118305";"kipadidiki";"einander umwickeln";;;;;;;;;;;;;"11";"2023-06-07 06:11:45";NULL;NULL
"11_1686118305_4";"11_1686118305";"ekadii kipadidikA";"das Tau ist verworren";;;;;;;;;;;;;"11";"2023-06-07 06:11:45";NULL;NULL
"11_1686118305_5";"11_1686118305";"kipadidiki�?aʔa";"etwas verwickeln, verwirren";;;;;;;;;;;;;"11";"2023-06-07 06:11:45";NULL;NULL
"11_1686118305_6";"11_1686118305";"ehadidi�?ki";"d Umwickeln";;;;;;;;;;;;;"11";"2023-06-07 06:11:45";NULL;NULL
"11_1686118305_7";"11_1686118305";"epadidiki";"Umwickelnsmittel";;;;;;;;;;;;;"11";"2023-06-07 06:11:45";NULL;NULL
"11_1686118305_8";"11_1686118305";"edididiki";"d Umwickelte, Eingewickelte";;;;;;;;;;;;;"11";"2023-06-07 06:11:45";NULL;NULL
"11_1686118305_9";"11_1686118305";"eididiki";"Umwickelnsmittel";;;;;;;;;;;;;"11";"2023-06-07 06:11:45";NULL;NULL
"11_1686118389_0";"11_1686118389";"abadidikoʔaʔa edopo";"wenn der Abend dämmert";;;;;;;;;"105z27";;;;"11";"2023-06-07 06:13:09";NULL;NULL
"11_1686118616_0";"11_1686118616";"kididio";"sich in etwas verw̱irren, sich verirrt haben";;;;;;;;;;;;;"11";"2023-06-07 06:16:56";NULL;NULL
"11_1686118616_1";"11_1686118616";"hoo budidio";"verw̱irrte sich bereits";;;;;;;;;;;;;"11";"2023-06-07 06:16:56";NULL;NULL
"11_1686118616_2";"11_1686118616";"edidioa";"Ort, wo man sich in etwas verwirrt";;;;;;;;;;;;;"11";"2023-06-07 06:16:56";NULL;NULL
"11_1686118980_0";"11_1686118980";"kidixi";"rupfen, auszupfen, jäten; roden";"kahadixi";;;;;;;;;;;;"11";"2023-06-07 06:23:00";NULL;NULL
"11_1686118980_1";"11_1686118980";"hoo budixi";"rupfte bereits";;;;;;;;;;;;;"11";"2023-06-07 06:23:00";NULL;NULL
"11_1686118980_2";"11_1686118980";"edidixi";"d Gerupfte";;;;;;;;;;;;;"11";"2023-06-07 06:23:00";NULL;NULL
"11_1686118980_3";"11_1686118980";"eidixi";"Instrument zum Rupfen";;;;;;;;;;;;;"11";"2023-06-07 06:23:00";NULL;NULL
"11_1686118980_4";"11_1686118980";"edixio";"d zu Rupfende";;;;;;;;;"H16 èdiehie(j)oq 'oud kreupelbosch'";;;;"11";"2023-06-07 06:23:00";NULL;NULL
"11_1686118980_5";"11_1686118980";"edixiʔo";"(""das zu Säubernde"" =) das Rodeland";;;;;;;;;;;;;"11";"2023-06-07 06:23:00";NULL;NULL
"11_1686118980_6";"11_1686118980";"edixi�?ʔio";"(""das zu Rodende"" =) Grundbesitz, Gebiet der Clans";;;;;;;;;;;;;"11";"2023-06-07 06:23:00";NULL;NULL
"11_1686118980_7";"11_1686118980";"eahadixi";"das Jäten";;;;;;;;;;;;;"11";"2023-06-07 06:23:00";NULL;NULL
"11_1686119085_0";"11_1686119085";"edixia uboo";"Wasserquelle (danach benannt die Sippe Karixia uboo)";;;;;;;;;;;;;"11";"2023-06-07 06:24:45";NULL;NULL
"11_1686119135_0";"11_1686119135";"kabaʔadixika";"sich bemühen";;;;;;;;;;;;;"11";"2023-06-07 06:25:35";NULL;NULL
"11_1686119879_0";"11_1686119879";"kipadixoʔi�?aʔa";"durcheinanderrühren";;;;;;;;;"s kiparixoʔiaʔa 'Ton kneten' ; vgl tixoi 'umwickeln' ; < dixoʔi ?";;;;"11";"2023-06-07 06:37:59";NULL;NULL
"11_1686119879_1";"11_1686119879";"edipadixoʔi�?aʔa";"das Durcheinandergerührte";;;;;;;;;;;;;"11";"2023-06-07 06:37:59";NULL;NULL
"11_1686119879_2";"11_1686119879";"epadixoʔi�?aʔa";"Mittel zum Durcheinanderrühren";;;;;;;;;;;;;"11";"2023-06-07 06:37:59";NULL;NULL
"11_1686119945_0";"11_1686119945";"kipadixopi";"etwas behutsam tun";;;;;;;;;"s kiparixopi 'verlangsamen'";;;;"11";"2023-06-07 06:39:05";NULL;NULL
"11_1686120024_0";"11_1686120024";"eidarika";"Fleiß";;;;;;;;;"133z27";;;;"11";"2023-06-07 06:40:24";NULL;NULL
"11_1686120024_1";"11_1686120024";"kididika";"fleißig";;;;;;;;;;;;;"11";"2023-06-07 06:40:24";NULL;NULL
"11_1686120167_0";"11_1686120167";"kipadikaʔa";"widerstehen, Widerstand leisten";"kipahadikaʔa";;;;;;;;;;;;"11";"2023-06-07 06:42:47";NULL;NULL
"11_1686120167_1";"11_1686120167";"edipadikaʔa";"das, wogegen man Widerstand leistet";;;;;;;;;;;;;"11";"2023-06-07 06:42:47";NULL;NULL
"11_1686120167_2";"11_1686120167";"epahadika?a�?əa";"Widerstehensort";;;;;;;;;;;;;"11";"2023-06-07 06:42:47";NULL;NULL
"11_1686120278_0";"11_1686120278";"ediko ukiʔadobu";"Schwanzfeder des Hahns";;;;;;;;;;;;;"11";"2023-06-07 06:44:38";NULL;NULL
"11_1686120278_1";"11_1686120278";"ediko uʔaha�?e";"Schwansfedern des Papageis";;;;;;;;;"G67";;;;"11";"2023-06-07 06:44:38";NULL;NULL
"11_1686120503_0";"11_1686120503";"adio";"welche (r,s) auch immer";"anĩõ";;;;;;;;;;;;"11";"2023-06-07 06:48:23";NULL;NULL
"11_1686120632_0";"11_1686120632";"kadiodio";"spitz";"kariorio";;;;;;;;;;;;"11";"2023-06-07 06:50:32";NULL;NULL
"11_1686120690_0";"11_1686120690";"kadipa";"sich entfalten";;;;;;;;;;;;;"11";"2023-06-07 06:51:30";NULL;NULL
"11_1686120690_1";"11_1686120690";"padipa";"entfalte etwasǃ";;;;;;;;;;;;;"11";"2023-06-07 06:51:30";NULL;NULL
"11_1686120764_0";"11_1686120764";"kipadipa";"Vögel mit einer Schlinge fangen";"kapahadipa";;;;;;;;;;;;"11";"2023-06-07 06:52:44";NULL;NULL
"11_1686120833_0";"11_1686120833";"kadito";;;;;;;;"kito";;;;;;"11";"2023-06-07 06:53:53";NULL;NULL
"11_1686121318_0";"11_1686121318";"doo eʔixa";"als ob";;;;;;;;;;;;"doo eʔixa (DIA)";"11";"2023-06-07 07:01:58";NULL;NULL
"11_1686121318_1";"11_1686121318";"kidoo";"sein wie etwas, nach Art von etwas sein";"kabadoo ; kitoo ; kidee ; kidoiya";;;;;;"kidooeiya";;"Vgl";;;;"11";"2023-06-07 07:01:58";NULL;NULL
"11_1686121653_0";"11_1686121653";"kidobiaʔa";"etwas kräuseln";"kirobiaʔa";;;;;;;;;;;;"11";"2023-06-07 07:07:33";NULL;NULL
"11_1686121653_1";"11_1686121653";"edobiaʔa";"das Kräuseln";;;;;;;;;"G72";;;;"11";"2023-06-07 07:07:33";NULL;NULL
"11_1686121653_2";"11_1686121653";"kidobika";"(Haar) gekräuselt";;;;;;;;;;;;;"11";"2023-06-07 07:07:33";NULL;NULL
"11_1686122277_0";"11_1686122277";"kapəhai badobu";"wir dürfen als Schmuck benutzen";;;;;;;;;;;;;"11";"2023-06-07 07:17:57";NULL;NULL
"11_1686122277_1";"11_1686122277";"aʔadobuaʔa";"schmückt euchǃ";;;;;;;;;;;;;"11";"2023-06-07 07:17:57";NULL;NULL
"11_1686122277_2";"11_1686122277";"eaʔadobu";"das sich Schmüken; das Beschenken";;;;;;;;;"123z24�? Strafe, Buße";;;;"11";"2023-06-07 07:17:57";NULL;NULL
"11_1686122277_3";"11_1686122277";"edadobu";"das als Schmuck Benutzte";;;;;;;;;"123z13";;;;"11";"2023-06-07 07:17:57";NULL;NULL
"11_1686122277_4";"11_1686122277";"kiparobuki";"jmd beschenken";"karobuki";;;;;;;;;;;;"11";"2023-06-07 07:17:57";NULL;NULL
"11_1686122277_5";"11_1686122277";"kidadobuki";"beschenkt werden";"kidadabuki";;;;;;;;;;;;"11";"2023-06-07 07:17:57";NULL;NULL
"11_1686122277_6";"11_1686122277";"eparobuki[a]";"das Geschenkegeben (an die Brautleute)";;;;;;;;;;;;;"11";"2023-06-07 07:17:57";NULL;NULL
"11_1686122277_7";"11_1686122277";"kadobuki�?aʔa";"jmd mit etwas beschenken";;;;;;;;;;;;;"11";"2023-06-07 07:17:57";NULL;NULL
"11_1686122467_0";"11_1686122467";"kadobudobu";"schmutzig";;;;;;;;;;;;;"11";"2023-06-07 07:21:07";NULL;NULL
"11_1686122467_1";"11_1686122467";"be idobu�?hui";"weil er beschmutzte";;;;;;;;;"G33";;;;"11";"2023-06-07 07:21:07";NULL;NULL
"11_1686122687_0";"11_1686122687";"edòdedo�?de";"buginesische Glasperlen";"edoredore";;;;;;;;;;;"edoredore (DIA)";"11";"2023-06-07 07:24:47";NULL;NULL
"11_1686122687_1";"11_1686122687";"Dodedode";"Männername";;;;;;;;;"VIz2";;;;"11";"2023-06-07 07:24:47";NULL;NULL
"11_1686122740_0";"11_1686122740";"kabadode";;;;;;;;"kode";;;;;;"11";"2023-06-07 07:25:40";NULL;NULL
"11_1686122934_0";"11_1686122934";"epa[ha]dodi";"das Isolieren, Einschließen";"e[ʔ]anõkõʔõ�?ĩ";;;;;;;;"21z12+33";;;;"11";"2023-06-07 07:28:54";NULL;NULL
"11_1686123227_0";"11_1686123227";"kaʔadodi";"überschwemmt";;;;;;;;;;;;;"11";"2023-06-07 07:33:47";NULL;NULL
"11_1686123227_1";"11_1686123227";"hoo baʔadodi";"ist bereits überschwemmt";;;;;;;;;;;;;"11";"2023-06-07 07:33:47";NULL;NULL
"11_1686123227_2";"11_1686123227";"kipaʔadodi";"etwas überschwemmen (tr)";"kipakado�?ho�?i";;;;;;;;;;;;"11";"2023-06-07 07:33:47";NULL;NULL
"11_1686123227_3";"11_1686123227";"edipaʔadodi";"d Überschwemmte";;;;;;;;;;;;;"11";"2023-06-07 07:33:47";NULL;NULL
"11_1686124331_0";"11_1686124331";"kidodo";"ergreifen, anfassen, besitzen, veranstalten";"kaʔidodo u-";;;;;;;;"137z19�? regieren";;;;"11";"2023-06-07 07:52:11";NULL;NULL
"11_1686124331_1";"11_1686124331";"hoo budodo";"faßte bereits an, angefaßt haben";;;;;;;;;;;;;"11";"2023-06-07 07:52:11";NULL;NULL
"11_1686124331_10";"11_1686124331";"edidodo";"d Angefaßte";;;;;;;;;;;;;"11";"2023-06-07 07:52:11";NULL;NULL
"11_1686124331_11";"11_1686124331";"eododo";"Anfassensmittel = Steuerruder";;;;;;;;;"XIIz20f�? Steuerruder waren unbekannt";;;;"11";"2023-06-07 07:52:11";NULL;NULL
"11_1686124331_12";"11_1686124331";"kidədəkaʔa";"jmd festhalten, etwas zurückhalten, behindern";;;;;;;;;;;;;"11";"2023-06-07 07:52:11";NULL;NULL
"11_1686124331_13";"11_1686124331";"hoo badədəkaʔa";"behinderte";;;;;;;;;;;;;"11";"2023-06-07 07:52:11";NULL;NULL
"11_1686124331_14";"11_1686124331";"kidodoka�?ʔa";"aushalten, standhalten; zurückhalten";;;;;;;;;;;;;"11";"2023-06-07 07:52:11";NULL;NULL
"11_1686124331_15";"11_1686124331";"edidodokaʔa";"d Zurückgehaltene";;;;;;;;;;;;;"11";"2023-06-07 07:52:11";NULL;NULL
"11_1686124331_2";"11_1686124331";"dodo eicibu";"(halte fest an=) stehe zu deinen Wortenǃ";;;;;;;;;;;;;"11";"2023-06-07 07:52:11";NULL;NULL
"11_1686124331_3";"11_1686124331";"kididodo";"ergriffen werden";;;;;;;;;;;;;"11";"2023-06-07 07:52:11";NULL;NULL
"11_1686124331_4";"11_1686124331";"kididədəa";"wird ergriffen werden";;;;;;;;;;;;;"11";"2023-06-07 07:52:11";NULL;NULL
"11_1686124331_5";"11_1686124331";"kidədəa";"werde anfassen usw";;;;;;;;;;;;;"11";"2023-06-07 07:52:11";NULL;NULL
"11_1686124331_6";"11_1686124331";"hii abadodo";"wieder anfassen";;;;;;;;;;;;;"11";"2023-06-07 07:52:11";NULL;NULL
"11_1686124331_7";"11_1686124331";"kaʔakudodo uakadea";"ein eakalea-Fest veranstalten";;;;;;;;;;;;;"11";"2023-06-07 07:52:11";NULL;NULL
"11_1686124331_8";"11_1686124331";"pado�?do";"(mache ergreifen =) halte festǃ";;;;;;;;;"G65";;;;"11";"2023-06-07 07:52:11";NULL;NULL
"11_1686124331_9";"11_1686124331";"edodoho";"Geländer; Erbteil";;;;;;;;;"H16 dödöhöka 'erfdeel'";;;;"11";"2023-06-07 07:52:11";NULL;NULL
"11_1686124553_0";"11_1686124553";"kadodohodi";"warm";;;;;;;"edoho ?";;;;;;"11";"2023-06-07 07:55:53";NULL;NULL
"11_1686124553_1";"11_1686124553";"ekahaʔo kadodohodi";"es ist warm";;;;;;;;;;;;;"11";"2023-06-07 07:55:53";NULL;NULL
"11_1686124553_2";"11_1686124553";"kipadodohodi";"(er-)wärmen";;;;;;;;;;;;;"11";"2023-06-07 07:55:53";NULL;NULL
"11_1686124553_3";"11_1686124553";"edipadodohodi";"d Erwärmte";;;;;;;;;;;;;"11";"2023-06-07 07:55:53";NULL;NULL
"11_1686124553_4";"11_1686124553";"kadodohodi ekaraha";"(der Körper) schwitzt";;;;;;;;;;;;;"11";"2023-06-07 07:55:53";NULL;NULL
"11_1686124615_0";"11_1686124615";"edodokaha unõmõnõmõ";"Hüfte";;;;;;;;;"G68";;;;"11";"2023-06-07 07:56:55";NULL;NULL
"11_1686193152_0";"11_1686193152";"kiba�?ha";"(ent) gegenschlagen";;;;;;;;;;;;;"11";"2023-06-08 02:59:12";NULL;NULL
"11_1686193152_1";"11_1686193152";"be kiba�?ha ʔika enãnãã ukabobo";"weil entgegenschlägt uns die Brandung des Meeres";;;;;;;;;"G69";;;;"11";"2023-06-08 02:59:12";NULL;NULL
"11_1686193259_0";"11_1686193259";"kaʔabahaʔa";"(dürre Blätter) rascheln";;;;;;;;;;;;;"11";"2023-06-08 03:00:59";NULL;NULL
"11_1686193648_0";"11_1686193648";"baha�?�?eba";"gestern";;;;;;;;;"§ 29b ; vgl pamãhã�?ũmã";;;;"11";"2023-06-08 03:07:28";NULL;NULL
"11_1686193648_1";"11_1686193648";"kapabaha�?eba";"es wird dämmrig";;;;;;;;;;;;;"11";"2023-06-08 03:07:28";NULL;NULL
"11_1686193648_2";"11_1686193648";"dabaha�?eba";"Abend, abends";;;;;;;;;;;;;"11";"2023-06-08 03:07:28";NULL;NULL
